<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.20	22:00:00	1.16555	1.16568	1.16475	1.16505	2746	0	4
2021.10.21	00:00:00	1.16478	1.16533	1.16419	1.16517	1354	0	7
2021.10.21	02:00:00	1.16517	1.16582	1.16508	1.16567	2783	0	1
2021.10.21	04:00:00	1.16567	1.16662	1.16548	1.16636	4095	0	50
2021.10.21	06:00:00	1.16636	1.16675	1.16505	1.16516	4764	0	50
2021.10.21	08:00:00	1.16517	1.16567	1.16455	1.16473	6459	0	50
2021.10.21	10:00:00	1.16472	1.16473	1.16340	1.16418	7384	0	50
2021.10.21	12:00:00	1.16418	1.16451	1.16363	1.16403	4785	0	50
2021.10.21	14:00:00	1.16404	1.16509	1.16310	1.16430	8677	0	50
2021.10.21	16:00:00	1.16430	1.16518	1.16356	1.16455	11152	0	50
2021.10.21	18:00:00	1.16455	1.16466	1.16341	1.16358	5696	0	50
2021.10.21	20:00:00	1.16358	1.16397	1.16221	1.16240	4574	0	50
2021.10.21	22:00:00	1.16240	1.16254	1.16192	1.16240	3466	0	4
2021.10.22	00:00:00	1.16197	1.16251	1.16194	1.16238	1606	0	6
2021.10.22	02:00:00	1.16240	1.16282	1.16210	1.16256	3354	0	2
2021.10.22	04:00:00	1.16256	1.16319	1.16248	1.16281	4145	0	50
2021.10.22	06:00:00	1.16279	1.16296	1.16247	1.16260	1695	0	2
2021.10.22	08:00:00	1.16261	1.16382	1.16234	1.16364	5086	0	50
2021.10.22	10:00:00	1.16364	1.16466	1.16353	1.16412	7872	0	50
2021.10.22	12:00:00	1.16412	1.16435	1.16338	1.16365	5276	0	50
2021.10.22	14:00:00	1.16366	1.16440	1.16246	1.16373	7814	0	50
2021.10.22	16:00:00	1.16372	1.16513	1.16333	1.16458	9169	0	50
2021.10.22	18:00:00	1.16457	1.16554	1.16219	1.16324	12695	0	50
2021.10.22	20:00:00	1.16324	1.16392	1.16242	1.16363	4643	0	50
2021.10.22	22:00:00	1.16363	1.16439	1.16350	1.16437	1817	0	5
2021.10.25	00:00:00	1.16380	1.16447	1.16355	1.16441	1467	0	7
2021.10.25	02:00:00	1.16441	1.16482	1.16357	1.16455	3626	0	1
2021.10.25	04:00:00	1.16456	1.16494	1.16391	1.16487	4477	0	50
2021.10.25	06:00:00	1.16487	1.16650	1.16486	1.16600	3350	0	50
2021.10.25	08:00:00	1.16600	1.16616	1.16424	1.16448	4960	0	50
2021.10.25	10:00:00	1.16446	1.16642	1.16412	1.16498	7972	0	50
2021.10.25	12:00:00	1.16498	1.16499	1.16195	1.16238	7260	0	50
2021.10.25	14:00:00	1.16238	1.16268	1.15907	1.15949	7959	0	50
2021.10.25	16:00:00	1.15948	1.16143	1.15938	1.16131	10007	0	50
2021.10.25	18:00:00	1.16131	1.16151	1.16049	1.16057	4434	0	50
2021.10.25	20:00:00	1.16057	1.16168	1.16057	1.16126	2326	0	50
2021.10.25	22:00:00	1.16127	1.16132	1.16077	1.16081	1887	0	5
2021.10.26	00:00:00	1.16076	1.16116	1.16030	1.16072	1210	0	7
2021.10.26	02:00:00	1.16073	1.16102	1.15990	1.16040	2354	0	1
2021.10.26	04:00:00	1.16039	1.16093	1.15978	1.16014	3553	0	50
2021.10.26	06:00:00	1.16014	1.16045	1.15968	1.16043	2306	0	50
2021.10.26	08:00:00	1.16044	1.16067	1.16007	1.16047	3788	0	50
2021.10.26	10:00:00	1.16048	1.16132	1.15941	1.16085	8324	0	50
2021.10.26	12:00:00	1.16084	1.16247	1.16055	1.16223	5834	0	50
2021.10.26	14:00:00	1.16223	1.16257	1.16111	1.16175	7647	0	50
2021.10.26	16:00:00	1.16176	1.16225	1.15905	1.15933	8799	0	50
2021.10.26	18:00:00	1.15934	1.15974	1.15850	1.15871	6119	0	50
