Gmt time,Open,High,Low,Close,Volume
21.10.2016 00:00:00.000,1.09293,1.09295,1.08592,1.08818,951558.3125
23.10.2016 00:00:00.000,1.08811,1.08843,1.08742,1.08800,42526.0781
24.10.2016 00:00:00.000,1.08800,1.08996,1.08596,1.08729,491924.4688
25.10.2016 00:00:00.000,1.08730,1.09050,1.08511,1.08861,193149.4531
26.10.2016 00:00:00.000,1.08860,1.09464,1.08744,1.09095,190968.1563
27.10.2016 00:00:00.000,1.09095,1.09422,1.08826,1.08970,181506.3438
28.10.2016 00:00:00.000,1.08971,1.09917,1.08950,1.09824,189372.7969
30.10.2016 00:00:00.000,1.09896,1.09912,1.09756,1.09820,8798.2598
31.10.2016 00:00:00.000,1.09821,1.09826,1.09359,1.09707,178320.5
01.11.2016 00:00:00.000,1.09708,1.10690,1.09599,1.10553,221563.6563
02.11.2016 00:00:00.000,1.10555,1.11230,1.10496,1.10939,242436.1094
03.11.2016 00:00:00.000,1.10940,1.11259,1.10596,1.10995,253564.8594
04.11.2016 00:00:00.000,1.10994,1.11412,1.10798,1.11379,217006.4844
06.11.2016 00:00:00.000,1.10637,1.10994,1.10566,1.10945,12546.8799
07.11.2016 00:00:00.000,1.10946,1.11103,1.10274,1.10490,224674.8438
08.11.2016 00:00:00.000,1.10489,1.10669,1.10047,1.10177,211768.1094
09.11.2016 00:00:00.000,1.10178,1.12995,1.09070,1.09196,432628.1563
10.11.2016 00:00:00.000,1.09193,1.09537,1.08649,1.08873,313218.25
11.11.2016 00:00:00.000,1.08873,1.09234,1.08303,1.08516,288313.75
13.11.2016 00:00:00.000,1.08330,1.08401,1.08191,1.08226,13851.5801
14.11.2016 00:00:00.000,1.08226,1.08258,1.07091,1.07455,365607.6875
15.11.2016 00:00:00.000,1.07454,1.08166,1.07141,1.07244,299602.6875
16.11.2016 00:00:00.000,1.07244,1.07595,1.06661,1.07062,284785.0625
17.11.2016 00:00:00.000,1.07062,1.07455,1.06199,1.06220,247087.7031
18.11.2016 00:00:00.000,1.06219,1.06428,1.05692,1.05866,260855.9375
20.11.2016 00:00:00.000,1.05922,1.05944,1.05788,1.05830,8990.1602
21.11.2016 00:00:00.000,1.05830,1.06491,1.05829,1.06374,235786.5469
22.11.2016 00:00:00.000,1.06374,1.06579,1.05836,1.06332,219792.2344
23.11.2016 00:00:00.000,1.06332,1.06436,1.05263,1.05419,220686.5156
24.11.2016 00:00:00.000,1.05419,1.05852,1.05180,1.05601,185310.7031
25.11.2016 00:00:00.000,1.05601,1.06273,1.05384,1.05901,213347.8281
27.11.2016 00:00:00.000,1.06111,1.06111,1.05945,1.06091,6559.29
28.11.2016 00:00:00.000,1.06089,1.06856,1.05636,1.06189,232504.6563
29.11.2016 00:00:00.000,1.06188,1.06542,1.05649,1.06472,226346.875
30.11.2016 00:00:00.000,1.06472,1.06666,1.05527,1.05903,280866.0313
01.12.2016 00:00:00.000,1.05903,1.06688,1.05846,1.06621,278621.8438
02.12.2016 00:00:00.000,1.06621,1.06898,1.06253,1.06632,247566.5469
04.12.2016 00:00:00.000,1.06262,1.06270,1.05055,1.05675,24976.7305
05.12.2016 00:00:00.000,1.05675,1.07963,1.05374,1.07564,307861
06.12.2016 00:00:00.000,1.07564,1.07853,1.06986,1.07186,218718.2344
07.12.2016 00:00:00.000,1.07185,1.07684,1.07098,1.07592,173033.2656
08.12.2016 00:00:00.000,1.07591,1.08734,1.05973,1.06211,246892.625
09.12.2016 00:00:00.000,1.06210,1.06297,1.05310,1.05599,196037.0938
11.12.2016 00:00:00.000,1.05312,1.05498,1.05312,1.05460,6896.0801
12.12.2016 00:00:00.000,1.05460,1.06517,1.05254,1.06421,222248.2031
13.12.2016 00:00:00.000,1.06419,1.06671,1.06037,1.06274,209177.1406
14.12.2016 00:00:00.000,1.06276,1.06700,1.04965,1.05121,229277.5313
15.12.2016 00:00:00.000,1.05120,1.05228,1.03665,1.04167,283705.0938
16.12.2016 00:00:00.000,1.04167,1.04742,1.04008,1.04483,210788.2031
18.12.2016 00:00:00.000,1.04385,1.04570,1.04370,1.04466,8274.79
19.12.2016 00:00:00.000,1.04466,1.04795,1.03924,1.04027,185142.4375
20.12.2016 00:00:00.000,1.04027,1.04178,1.03523,1.03906,187248.8438
21.12.2016 00:00:00.000,1.03907,1.04511,1.03824,1.04263,175193.9844
22.12.2016 00:00:00.000,1.04263,1.04993,1.04253,1.04378,168554.375
23.12.2016 00:00:00.000,1.04378,1.04690,1.04265,1.04532,113001.8672
25.12.2016 00:00:00.000,1.04416,1.04577,1.04380,1.04523,2361.49
26.12.2016 00:00:00.000,1.04521,1.04674,1.04402,1.04538,106529.2969
27.12.2016 00:00:00.000,1.04538,1.04633,1.04324,1.04614,103812.5391
28.12.2016 00:00:00.000,1.04613,1.04798,1.03721,1.04143,154021.9531
29.12.2016 00:00:00.000,1.04144,1.06526,1.04139,1.05658,179377.0469
30.12.2016 00:00:00.000,1.05657,1.05914,1.05059,1.05150,199463.3281
01.01.2017 00:00:00.000,1.05148,1.05288,1.05148,1.05230,352.85
02.01.2017 00:00:00.000,1.05230,1.05260,1.04501,1.04575,87951
03.01.2017 00:00:00.000,1.04575,1.04901,1.03403,1.04174,218296.0469
04.01.2017 00:00:00.000,1.04174,1.05013,1.03900,1.04971,228092.4844
05.01.2017 00:00:00.000,1.04968,1.06153,1.04826,1.06039,273330.2813
06.01.2017 00:00:00.000,1.06039,1.06221,1.05250,1.05290,226026.6563
08.01.2017 00:00:00.000,1.05300,1.05358,1.05260,1.05294,5515.1001
09.01.2017 00:00:00.000,1.05294,1.05890,1.05109,1.05858,219645.7344
10.01.2017 00:00:00.000,1.05858,1.06272,1.05509,1.05522,227707.0156
11.01.2017 00:00:00.000,1.05522,1.06229,1.04538,1.05941,287661.5938
12.01.2017 00:00:00.000,1.05942,1.06847,1.05714,1.06162,283076.2813
13.01.2017 00:00:00.000,1.06158,1.06734,1.05961,1.06420,226614.875
15.01.2017 00:00:00.000,1.06039,1.06358,1.06030,1.06272,7140.4399
16.01.2017 00:00:00.000,1.06274,1.06344,1.05793,1.06022,172454.8906
17.01.2017 00:00:00.000,1.06022,1.07191,1.06007,1.06966,285585.5938
18.01.2017 00:00:00.000,1.06966,1.07123,1.06244,1.06280,241426.3125
19.01.2017 00:00:00.000,1.06282,1.06766,1.05892,1.06591,276319.2188
20.01.2017 00:00:00.000,1.06593,1.07094,1.06251,1.06990,226792.1875
22.01.2017 00:00:00.000,1.07027,1.07168,1.06941,1.07126,7218.8101
23.01.2017 00:00:00.000,1.07124,1.07729,1.07063,1.07591,216128.9844
24.01.2017 00:00:00.000,1.07589,1.07749,1.07204,1.07281,191667.0625
25.01.2017 00:00:00.000,1.07282,1.07698,1.07112,1.07525,234112.0781
26.01.2017 00:00:00.000,1.07527,1.07655,1.06576,1.06834,243428.7656
27.01.2017 00:00:00.000,1.06834,1.07250,1.06584,1.06958,210667.5625
29.01.2017 00:00:00.000,1.07213,1.07214,1.07080,1.07169,6970.9702
30.01.2017 00:00:00.000,1.07169,1.07402,1.06203,1.07075,213100.9844
31.01.2017 00:00:00.000,1.07075,1.08122,1.06846,1.08008,282938.375
01.02.2017 00:00:00.000,1.08008,1.08073,1.07310,1.07653,244016.9531
02.02.2017 00:00:00.000,1.07654,1.08288,1.07560,1.07617,243318.5625
03.02.2017 00:00:00.000,1.07618,1.07975,1.07115,1.07818,228892.2031
05.02.2017 00:00:00.000,1.07896,1.07915,1.07780,1.07824,4076.27
06.02.2017 00:00:00.000,1.07824,1.07887,1.07059,1.07430,221177.5938
07.02.2017 00:00:00.000,1.07430,1.07444,1.06561,1.06788,233002.3438
08.02.2017 00:00:00.000,1.06788,1.07139,1.06407,1.06913,239400
09.02.2017 00:00:00.000,1.06910,1.07095,1.06509,1.06572,232668.2656
10.02.2017 00:00:00.000,1.06571,1.06677,1.06077,1.06397,238342.0156
12.02.2017 00:00:00.000,1.06285,1.06370,1.06174,1.06187,5510.5098
13.02.2017 00:00:00.000,1.06186,1.06585,1.05920,1.05987,198618.6719
14.02.2017 00:00:00.000,1.05986,1.06333,1.05608,1.05782,220040.6406
15.02.2017 00:00:00.000,1.05783,1.06092,1.05214,1.06030,239541.8438
16.02.2017 00:00:00.000,1.06030,1.06794,1.05998,1.06712,245245.1094
17.02.2017 00:00:00.000,1.06709,1.06767,1.06054,1.06114,205934.25
19.02.2017 00:00:00.000,1.06075,1.06329,1.06075,1.06251,7770.8501
20.02.2017 00:00:00.000,1.06250,1.06299,1.06031,1.06088,141470.8125
21.02.2017 00:00:00.000,1.06088,1.06127,1.05258,1.05410,228481.8438
22.02.2017 00:00:00.000,1.05411,1.05740,1.04938,1.05505,271603.6563
23.02.2017 00:00:00.000,1.05505,1.05952,1.05376,1.05839,236701.4688
24.02.2017 00:00:00.000,1.05840,1.06179,1.05565,1.05595,235293.3281
26.02.2017 00:00:00.000,1.05637,1.05645,1.05517,1.05520,8392.79
27.02.2017 00:00:00.000,1.05520,1.06306,1.05515,1.05838,220285.7969
28.02.2017 00:00:00.000,1.05838,1.06301,1.05666,1.05692,256796.2188
01.03.2017 00:00:00.000,1.05691,1.05894,1.05142,1.05359,287665.8438
02.03.2017 00:00:00.000,1.05358,1.05456,1.04948,1.05070,240914.4063
03.03.2017 00:00:00.000,1.05070,1.06239,1.05022,1.06203,243485.5781
05.03.2017 00:00:00.000,1.06097,1.06215,1.06002,1.06207,8411.3604
06.03.2017 00:00:00.000,1.06207,1.06399,1.05747,1.05789,198254.4063
07.03.2017 00:00:00.000,1.05789,1.06025,1.05581,1.05692,191883.2813
08.03.2017 00:00:00.000,1.05692,1.05741,1.05347,1.05447,203950.1563
09.03.2017 00:00:00.000,1.05447,1.06151,1.05249,1.05794,232016.6875
10.03.2017 00:00:00.000,1.05794,1.06990,1.05780,1.06728,211630.1875
12.03.2017 00:00:00.000,1.06747,1.06925,1.06747,1.06894,7112.3901
13.03.2017 00:00:00.000,1.06894,1.07142,1.06448,1.06507,209422.7813
14.03.2017 00:00:00.000,1.06508,1.06624,1.06003,1.06119,179929.8125
15.03.2017 00:00:00.000,1.06120,1.07399,1.06073,1.07375,213836.5313
16.03.2017 00:00:00.000,1.07376,1.07742,1.07057,1.07718,234024.4375
17.03.2017 00:00:00.000,1.07717,1.07823,1.07274,1.07382,186534.625
19.03.2017 00:00:00.000,1.07318,1.07451,1.07317,1.07420,5330.25
20.03.2017 00:00:00.000,1.07421,1.07772,1.07190,1.07368,172443.5625
21.03.2017 00:00:00.000,1.07368,1.08191,1.07353,1.08125,223229.9063
22.03.2017 00:00:00.000,1.08124,1.08245,1.07758,1.07891,220300.125
23.03.2017 00:00:00.000,1.07891,1.08048,1.07680,1.07830,206665.7344
24.03.2017 00:00:00.000,1.07831,1.08179,1.07602,1.07969,189625.2031
26.03.2017 00:00:00.000,1.08350,1.08492,1.08264,1.08451,14647.4805
27.03.2017 00:00:00.000,1.08453,1.09058,1.08377,1.08608,183535.5
28.03.2017 00:00:00.000,1.08609,1.08725,1.07988,1.08162,170513.7969
29.03.2017 00:00:00.000,1.08162,1.08264,1.07398,1.07583,175207.5156
30.03.2017 00:00:00.000,1.07582,1.07679,1.06718,1.06877,162005.5469
31.03.2017 00:00:00.000,1.06875,1.07018,1.06508,1.06528,184913.1875
02.04.2017 00:00:00.000,1.06594,1.06737,1.06585,1.06692,9205.4004
03.04.2017 00:00:00.000,1.06692,1.06809,1.06423,1.06695,171156.7344
04.04.2017 00:00:00.000,1.06695,1.06851,1.06355,1.06779,166734.8594
05.04.2017 00:00:00.000,1.06779,1.06889,1.06349,1.06717,196366.4375
06.04.2017 00:00:00.000,1.06715,1.06840,1.06289,1.06437,175015.6875
07.04.2017 00:00:00.000,1.06437,1.06659,1.05806,1.05889,200702.3281
09.04.2017 00:00:00.000,1.05866,1.05885,1.05734,1.05805,9477.4902
10.04.2017 00:00:00.000,1.05806,1.06064,1.05698,1.05971,144021
11.04.2017 00:00:00.000,1.05972,1.06299,1.05785,1.06102,159921.3125
12.04.2017 00:00:00.000,1.06101,1.06751,1.05890,1.06698,182291.9844
13.04.2017 00:00:00.000,1.06698,1.06775,1.06094,1.06148,162037.8438
14.04.2017 00:00:00.000,1.06148,1.06294,1.06060,1.06105,55741.1797
16.04.2017 00:00:00.000,1.06129,1.06155,1.06028,1.06097,13667.9297
17.04.2017 00:00:00.000,1.06096,1.06703,1.06085,1.06432,103395.7188
18.04.2017 00:00:00.000,1.06432,1.07359,1.06372,1.07274,185533.8438
19.04.2017 00:00:00.000,1.07274,1.07367,1.06998,1.07145,160022.125
20.04.2017 00:00:00.000,1.07145,1.07775,1.07069,1.07141,160190.2344
21.04.2017 00:00:00.000,1.07140,1.07379,1.06822,1.07237,147990.3594
23.04.2017 00:00:00.000,1.09164,1.09164,1.08648,1.08733,22281.2402
24.04.2017 00:00:00.000,1.08733,1.08774,1.08207,1.08649,202360.9844
25.04.2017 00:00:00.000,1.08648,1.09499,1.08512,1.09275,183851.9063
26.04.2017 00:00:00.000,1.09277,1.09507,1.08557,1.09083,197836.0938
27.04.2017 00:00:00.000,1.09083,1.09327,1.08517,1.08650,178829.875
28.04.2017 00:00:00.000,1.08651,1.09474,1.08571,1.08961,164071.4688
30.04.2017 00:00:00.000,1.09099,1.09110,1.08905,1.09057,7522.4199
01.05.2017 00:00:00.000,1.09057,1.09239,1.08840,1.09084,83181.4922
02.05.2017 00:00:00.000,1.09086,1.09359,1.08881,1.09346,135614.7969
03.05.2017 00:00:00.000,1.09346,1.09367,1.08813,1.08880,156201.8438
04.05.2017 00:00:00.000,1.08880,1.09870,1.08749,1.09804,181629.7031
05.05.2017 00:00:00.000,1.09806,1.09995,1.09494,1.09950,160752.2656
07.05.2017 00:00:00.000,1.10188,1.10216,1.09633,1.09647,14719.4502
08.05.2017 00:00:00.000,1.09647,1.09968,1.09164,1.09265,179271.9063
09.05.2017 00:00:00.000,1.09265,1.09333,1.08633,1.08861,177103.7656
10.05.2017 00:00:00.000,1.08861,1.08980,1.08532,1.08671,157513.875
11.05.2017 00:00:00.000,1.08671,1.08929,1.08390,1.08642,140819.2656
12.05.2017 00:00:00.000,1.08642,1.09342,1.08556,1.09310,147972.7188
14.05.2017 00:00:00.000,1.09288,1.09350,1.09226,1.09277,6705.23
15.05.2017 00:00:00.000,1.09278,1.09893,1.09225,1.09799,140243.9375
16.05.2017 00:00:00.000,1.09798,1.10971,1.09790,1.10933,171232.7656
17.05.2017 00:00:00.000,1.10932,1.11704,1.10816,1.11541,218651.1406
18.05.2017 00:00:00.000,1.11543,1.11719,1.10757,1.11101,254772.2813
19.05.2017 00:00:00.000,1.11100,1.12117,1.10995,1.12065,202951.0156
21.05.2017 00:00:00.000,1.11917,1.12100,1.11916,1.12032,11924.5898
22.05.2017 00:00:00.000,1.12032,1.12634,1.11614,1.12373,205206.7969
23.05.2017 00:00:00.000,1.12371,1.12682,1.11750,1.11788,236312.2031
24.05.2017 00:00:00.000,1.11791,1.12332,1.11685,1.12304,230591.7969
25.05.2017 00:00:00.000,1.12306,1.12503,1.11937,1.12100,190652.1094
26.05.2017 00:00:00.000,1.12099,1.12346,1.11605,1.11799,187076.5313
28.05.2017 00:00:00.000,1.11701,1.11849,1.11672,1.11760,7786.6499
29.05.2017 00:00:00.000,1.11758,1.11898,1.11277,1.11290,116821.1563
30.05.2017 00:00:00.000,1.11291,1.12054,1.11094,1.11728,185376.2656
31.05.2017 00:00:00.000,1.11728,1.12521,1.11645,1.12390,189057.5
01.06.2017 00:00:00.000,1.12389,1.12566,1.12021,1.12128,164043.4844
02.06.2017 00:00:00.000,1.12127,1.12850,1.12049,1.12825,156989.4531
04.06.2017 00:00:00.000,1.12703,1.12837,1.12701,1.12772,6740.6299
05.06.2017 00:00:00.000,1.12775,1.12785,1.12342,1.12573,120698.9688
06.06.2017 00:00:00.000,1.12572,1.12842,1.12404,1.12702,166759.7344
07.06.2017 00:00:00.000,1.12701,1.12823,1.12039,1.12554,189120.0313
08.06.2017 00:00:00.000,1.12554,1.12690,1.11800,1.11883,207401.7656
09.06.2017 00:00:00.000,1.11884,1.12157,1.11663,1.11941,196106.0781
11.06.2017 00:00:00.000,1.12061,1.12096,1.11971,1.12016,7735.7998
12.06.2017 00:00:00.000,1.12015,1.12321,1.11918,1.11973,162194.7656
13.06.2017 00:00:00.000,1.11972,1.12249,1.11852,1.12091,155648.2344
14.06.2017 00:00:00.000,1.12091,1.12958,1.11930,1.12129,226322.0313
15.06.2017 00:00:00.000,1.12130,1.12285,1.11321,1.11486,212904.875
16.06.2017 00:00:00.000,1.11487,1.12016,1.11384,1.11968,174222.125
18.06.2017 00:00:00.000,1.12053,1.12079,1.11956,1.12039,9083.7402
19.06.2017 00:00:00.000,1.12037,1.12128,1.11409,1.11445,196995.125
20.06.2017 00:00:00.000,1.11443,1.11648,1.11188,1.11363,218941.2969
21.06.2017 00:00:00.000,1.11365,1.11690,1.11272,1.11667,200566.7188
22.06.2017 00:00:00.000,1.11666,1.11779,1.11392,1.11497,191424.375
23.06.2017 00:00:00.000,1.11496,1.12089,1.11452,1.11918,162553.5625
25.06.2017 00:00:00.000,1.11963,1.11999,1.11902,1.11997,6135.1602
26.06.2017 00:00:00.000,1.11997,1.12198,1.11717,1.11828,188726.9531
27.06.2017 00:00:00.000,1.11827,1.13494,1.11800,1.13369,258372.0469
28.06.2017 00:00:00.000,1.13369,1.13906,1.12917,1.13782,251067.3125
29.06.2017 00:00:00.000,1.13780,1.14455,1.13768,1.14394,245479.3125
30.06.2017 00:00:00.000,1.14393,1.14443,1.13921,1.14251,203137.5156
02.07.2017 00:00:00.000,1.14175,1.14266,1.14163,1.14232,10473.1299
03.07.2017 00:00:00.000,1.14234,1.14248,1.13550,1.13723,173833.4375
04.07.2017 00:00:00.000,1.13723,1.13769,1.13359,1.13595,156219.6406
05.07.2017 00:00:00.000,1.13596,1.13685,1.13123,1.13464,206856.9063
06.07.2017 00:00:00.000,1.13465,1.14254,1.13299,1.14212,203986.9375
07.07.2017 00:00:00.000,1.14212,1.14398,1.13796,1.13996,189153.1719
09.07.2017 00:00:00.000,1.13966,1.14038,1.13924,1.14034,9004.7695
10.07.2017 00:00:00.000,1.14032,1.14180,1.13817,1.13963,161246.9844
11.07.2017 00:00:00.000,1.13963,1.14797,1.13828,1.14738,192940.1563
12.07.2017 00:00:00.000,1.14568,1.14588,1.14515,1.14533,3462
13.07.2017 00:00:00.000,1.14186,1.14558,1.13705,1.14045,206374.5
14.07.2017 00:00:00.000,1.14043,1.14719,1.13914,1.14685,194309.7344
16.07.2017 00:00:00.000,1.14700,1.14750,1.14650,1.14740,17420.6191
17.07.2017 00:00:00.000,1.14739,1.14870,1.14348,1.14732,187573.6563
18.07.2017 00:00:00.000,1.14733,1.15831,1.14714,1.15478,253599.3125
19.07.2017 00:00:00.000,1.15477,1.15533,1.15099,1.15287,198068.5781
20.07.2017 00:00:00.000,1.15286,1.16580,1.14792,1.16283,270658.875
21.07.2017 00:00:00.000,1.16283,1.16828,1.16190,1.16622,224099.7969
23.07.2017 00:00:00.000,1.16635,1.16816,1.16615,1.16814,11264.5703
24.07.2017 00:00:00.000,1.16811,1.16842,1.16259,1.16384,204671.9844
25.07.2017 00:00:00.000,1.16384,1.17121,1.16308,1.16444,222419.7813
26.07.2017 00:00:00.000,1.16444,1.17473,1.16125,1.17316,255288.2656
27.07.2017 00:00:00.000,1.17315,1.17767,1.16501,1.16898,267153.7813
28.07.2017 00:00:00.000,1.16898,1.17639,1.16711,1.17478,235715.9844
30.07.2017 00:00:00.000,1.17456,1.17618,1.17443,1.17468,19254.2891
31.07.2017 00:00:00.000,1.17469,1.18454,1.17231,1.18208,236964.9844
01.08.2017 00:00:00.000,1.18207,1.18389,1.17852,1.18109,226683.6406
02.08.2017 00:00:00.000,1.18113,1.19100,1.17937,1.18514,233360.75
03.08.2017 00:00:00.000,1.18514,1.18930,1.18305,1.18822,221491.5781
04.08.2017 00:00:00.000,1.18822,1.18891,1.17281,1.17730,215736.9531
06.08.2017 00:00:00.000,1.17734,1.17929,1.17706,1.17769,14147.6699
07.08.2017 00:00:00.000,1.17769,1.18140,1.17766,1.17995,182387.6875
08.08.2017 00:00:00.000,1.17995,1.18238,1.17151,1.17540,209521.6563
09.08.2017 00:00:00.000,1.17540,1.17699,1.16891,1.17631,272394.625
10.08.2017 00:00:00.000,1.17631,1.17851,1.17041,1.17700,226661.125
11.08.2017 00:00:00.000,1.17700,1.18472,1.17485,1.18199,210383.6875
13.08.2017 00:00:00.000,1.18200,1.18275,1.18180,1.18252,9096.8896
14.08.2017 00:00:00.000,1.18251,1.18382,1.17682,1.17755,206699.6094
15.08.2017 00:00:00.000,1.17757,1.17928,1.16872,1.17403,215642.3125
16.08.2017 00:00:00.000,1.17403,1.17793,1.16816,1.17737,252333.5625
17.08.2017 00:00:00.000,1.17737,1.17899,1.16622,1.17156,250161.1563
18.08.2017 00:00:00.000,1.17156,1.17743,1.17102,1.17591,222360.3125
20.08.2017 00:00:00.000,1.17578,1.17609,1.17500,1.17562,6801.3799
21.08.2017 00:00:00.000,1.17561,1.18280,1.17311,1.18112,181794.7813
22.08.2017 00:00:00.000,1.18112,1.18241,1.17451,1.17615,195984.7969
23.08.2017 00:00:00.000,1.17617,1.18232,1.17403,1.18155,200061.1719
24.08.2017 00:00:00.000,1.18154,1.18169,1.17841,1.17977,223049.6719
25.08.2017 00:00:00.000,1.17976,1.19414,1.17733,1.19219,222870.9375
27.08.2017 00:00:00.000,1.19431,1.19595,1.19403,1.19511,14828.8301
28.08.2017 00:00:00.000,1.19511,1.19857,1.19168,1.19638,208933.9844
29.08.2017 00:00:00.000,1.19640,1.20701,1.19465,1.19697,281300.8438
30.08.2017 00:00:00.000,1.19697,1.19843,1.18804,1.18906,247062.7656
31.08.2017 00:00:00.000,1.18906,1.19229,1.18231,1.19092,253635.2188
01.09.2017 00:00:00.000,1.19090,1.19798,1.18499,1.18597,221325.1563
03.09.2017 00:00:00.000,1.18815,1.18859,1.18738,1.18818,12465.0498
04.09.2017 00:00:00.000,1.18818,1.19218,1.18776,1.18928,182153.9688
05.09.2017 00:00:00.000,1.18928,1.19406,1.18682,1.19236,252912.5625
06.09.2017 00:00:00.000,1.19235,1.19499,1.19028,1.19264,239993.5313
07.09.2017 00:00:00.000,1.19263,1.20592,1.19140,1.20278,267627.125
08.09.2017 00:00:00.000,1.20277,1.20923,1.20146,1.20347,241975.2031
10.09.2017 00:00:00.000,1.20138,1.20254,1.20112,1.20169,10294.3301
11.09.2017 00:00:00.000,1.20169,1.20295,1.19476,1.19577,220636.9219
12.09.2017 00:00:00.000,1.19577,1.19780,1.19262,1.19711,219421.0156
13.09.2017 00:00:00.000,1.19710,1.19947,1.18730,1.18879,219132.2969
14.09.2017 00:00:00.000,1.18879,1.19228,1.18380,1.19210,243548.375
15.09.2017 00:00:00.000,1.19211,1.19873,1.19011,1.19447,216911.0938
17.09.2017 00:00:00.000,1.19196,1.19503,1.19174,1.19378,8915.3701
18.09.2017 00:00:00.000,1.19378,1.19692,1.19150,1.19600,219049.7969
19.09.2017 00:00:00.000,1.19598,1.20064,1.19536,1.19925,237453.125
20.09.2017 00:00:00.000,1.19924,1.20342,1.18613,1.18743,458076.375
21.09.2017 00:00:00.000,1.18742,1.19535,1.18656,1.19447,596993.0625
22.09.2017 00:00:00.000,1.19446,1.20044,1.19369,1.19466,225252.3594
24.09.2017 00:00:00.000,1.18947,1.19268,1.18947,1.19267,13654.2598
25.09.2017 00:00:00.000,1.19266,1.19365,1.18319,1.18555,232912.9844
26.09.2017 00:00:00.000,1.18556,1.18615,1.17574,1.17838,234192.5781
27.09.2017 00:00:00.000,1.17838,1.17950,1.17171,1.17497,252950.9844
28.09.2017 00:00:00.000,1.17498,1.18040,1.17212,1.17812,250893.2344
29.09.2017 00:00:00.000,1.17813,1.18325,1.17726,1.18137,196230.2031
01.10.2017 00:00:00.000,1.17886,1.18151,1.17886,1.18079,8763.9297
02.10.2017 00:00:00.000,1.18079,1.18079,1.17301,1.17315,218487.7969
03.10.2017 00:00:00.000,1.17319,1.17732,1.16961,1.17477,202565.5469
04.10.2017 00:00:00.000,1.17476,1.17877,1.17464,1.17566,210086.4375
05.10.2017 00:00:00.000,1.17565,1.17787,1.16990,1.17138,190971.3281
06.10.2017 00:00:00.000,1.17140,1.17387,1.16692,1.17299,213892.2031
08.10.2017 00:00:00.000,1.17271,1.17435,1.17267,1.17424,9578.3701
09.10.2017 00:00:00.000,1.17422,1.17561,1.17195,1.17410,147124
10.10.2017 00:00:00.000,1.17410,1.18254,1.17405,1.18134,213520.0938
11.10.2017 00:00:00.000,1.18134,1.18690,1.17952,1.18641,216780.875
12.10.2017 00:00:00.000,1.18640,1.18797,1.18252,1.18309,202787.5313
13.10.2017 00:00:00.000,1.18309,1.18748,1.18053,1.18191,199617.875
15.10.2017 00:00:00.000,1.18107,1.18178,1.18056,1.18145,7022.0698
16.10.2017 00:00:00.000,1.18147,1.18196,1.17805,1.17945,191054.1875
17.10.2017 00:00:00.000,1.17945,1.17949,1.17361,1.17711,198611.125
18.10.2017 00:00:00.000,1.17710,1.18053,1.17302,1.17942,199544.7813
19.10.2017 00:00:00.000,1.17943,1.18579,1.17679,1.18484,222417.5313
20.10.2017 00:00:00.000,1.18485,1.18579,1.17624,1.17817,208817.7031
22.10.2017 00:00:00.000,1.17641,1.17743,1.17513,1.17546,13263.0596
23.10.2017 00:00:00.000,1.17552,1.17774,1.17250,1.17548,182440.8594
24.10.2017 00:00:00.000,1.17548,1.17927,1.17428,1.17600,192348.6875
25.10.2017 00:00:00.000,1.17599,1.18203,1.17530,1.18195,217868.6875
26.10.2017 00:00:00.000,1.18195,1.18367,1.16314,1.16377,222254.0938
27.10.2017 00:00:00.000,1.16377,1.16437,1.15741,1.16083,208479.6406
29.10.2017 00:00:00.000,1.16067,1.16153,1.15937,1.16056,7551.2998
30.10.2017 00:00:00.000,1.16057,1.16579,1.15976,1.16512,191081.9063
31.10.2017 00:00:00.000,1.16513,1.16613,1.16248,1.16518,169713.25
01.11.2017 00:00:00.000,1.16518,1.16570,1.16064,1.16282,196258.1875
02.11.2017 00:00:00.000,1.16282,1.16873,1.16261,1.16586,222217.6563
03.11.2017 00:00:00.000,1.16588,1.16904,1.15991,1.16060,169342.2188
05.11.2017 00:00:00.000,1.16155,1.16179,1.16038,1.16147,5818.3501
06.11.2017 00:00:00.000,1.16147,1.16240,1.15802,1.16113,184127.3438
07.11.2017 00:00:00.000,1.16113,1.16154,1.15539,1.16008,197382.7813
08.11.2017 00:00:00.000,1.16008,1.16111,1.15792,1.15950,168407.6406
09.11.2017 00:00:00.000,1.15950,1.16548,1.15856,1.16462,214302.625
10.11.2017 00:00:00.000,1.16464,1.16778,1.16227,1.16638,167773.7031
12.11.2017 00:00:00.000,1.16572,1.16646,1.16558,1.16609,5708.48
13.11.2017 00:00:00.000,1.16609,1.16751,1.16373,1.16646,162501.75
14.11.2017 00:00:00.000,1.16646,1.18050,1.16625,1.17906,182637.5625
15.11.2017 00:00:00.000,1.17907,1.18604,1.17683,1.17826,213275.4531
16.11.2017 00:00:00.000,1.17826,1.18008,1.17569,1.17781,174470.7969
17.11.2017 00:00:00.000,1.17783,1.18217,1.17738,1.17879,189217.9375
19.11.2017 00:00:00.000,1.17857,1.17970,1.17223,1.17344,16111.1699
20.11.2017 00:00:00.000,1.17344,1.18085,1.17249,1.17371,186928.3281
21.11.2017 00:00:00.000,1.17372,1.17577,1.17128,1.17416,184422.125
22.11.2017 00:00:00.000,1.17416,1.18269,1.17346,1.18146,185656.625
23.11.2017 00:00:00.000,1.18147,1.18559,1.18132,1.18503,148633.8594
