Local time,Open,High,Low,Close,Volume
06.03.2015 05:30:00.000 GMT+0530,1.10316,1.10325,1.10149,1.10274,10009.549799999999
06.03.2015 09:30:00.000 GMT+0530,1.10274,1.10300,1.10115,1.10246,10698.4202
06.03.2015 13:30:00.000 GMT+0530,1.10248,1.10257,1.09298,1.09387,41429.08
06.03.2015 17:30:00.000 GMT+0530,1.09390,1.09885,1.08446,1.08602,64319.0401
06.03.2015 21:30:00.000 GMT+0530,1.08601,1.08746,1.08417,1.08561,29525.9204
07.03.2015 01:30:00.000 GMT+0530,1.08561,1.08586,1.08390,1.08440,9745.6499
09.03.2015 01:30:00.000 GMT+0530,1.08302,1.08463,1.08228,1.08446,8227.3
09.03.2015 05:30:00.000 GMT+0530,1.08445,1.08558,1.08362,1.08378,11637.1304
09.03.2015 09:30:00.000 GMT+0530,1.08379,1.08677,1.08362,1.08641,14077.740099999999
09.03.2015 13:30:00.000 GMT+0530,1.08642,1.09065,1.08569,1.08609,42222.279800000004
09.03.2015 17:30:00.000 GMT+0530,1.08609,1.08737,1.08413,1.08462,43605.9209
09.03.2015 21:30:00.000 GMT+0530,1.08460,1.08630,1.08383,1.08556,22216.31
10.03.2015 01:30:00.000 GMT+0530,1.08556,1.08564,1.08296,1.08348,9944.7199
10.03.2015 05:30:00.000 GMT+0530,1.08351,1.08368,1.07849,1.07986,21443.7998
10.03.2015 09:30:00.000 GMT+0530,1.07986,1.08237,1.07885,1.08027,23489.9803
10.03.2015 13:30:00.000 GMT+0530,1.08028,1.08040,1.07302,1.07326,65036.960999999996
10.03.2015 17:30:00.000 GMT+0530,1.07326,1.07931,1.07031,1.07070,66130.1406
10.03.2015 21:30:00.000 GMT+0530,1.07067,1.07249,1.06926,1.06999,36496.7803
11.03.2015 01:30:00.000 GMT+0530,1.06999,1.07154,1.06679,1.07066,15633.7395
11.03.2015 05:30:00.000 GMT+0530,1.07065,1.07170,1.06765,1.06824,20231.8198
11.03.2015 09:30:00.000 GMT+0530,1.06822,1.06968,1.06656,1.06825,28358.8295
11.03.2015 13:30:00.000 GMT+0530,1.06817,1.06841,1.05600,1.06015,78340.6104
11.03.2015 17:30:00.000 GMT+0530,1.06017,1.06280,1.05571,1.05740,66972.2403
11.03.2015 21:30:00.000 GMT+0530,1.05740,1.05917,1.05112,1.05407,55853.6904
12.03.2015 01:30:00.000 GMT+0530,1.05406,1.05554,1.05379,1.05477,12541.050099999999
12.03.2015 05:30:00.000 GMT+0530,1.05478,1.05531,1.04940,1.04968,27330.5298
12.03.2015 09:30:00.000 GMT+0530,1.04969,1.06409,1.04968,1.06353,37076.770099999994
12.03.2015 13:30:00.000 GMT+0530,1.06353,1.06448,1.05801,1.06392,57092.4405
12.03.2015 17:30:00.000 GMT+0530,1.06389,1.06837,1.05890,1.06141,69220.9209
12.03.2015 21:30:00.000 GMT+0530,1.06143,1.06223,1.05907,1.06183,33211.470199999996
13.03.2015 01:30:00.000 GMT+0530,1.06181,1.06398,1.06175,1.06264,14168.0404
13.03.2015 05:30:00.000 GMT+0530,1.06267,1.06277,1.06061,1.06142,13709.9802
13.03.2015 09:30:00.000 GMT+0530,1.06142,1.06175,1.05648,1.06121,22559.619899999998
13.03.2015 13:30:00.000 GMT+0530,1.06123,1.06347,1.05621,1.05673,48208.5107
13.03.2015 17:30:00.000 GMT+0530,1.05674,1.05986,1.04823,1.05232,73866.9394
13.03.2015 21:30:00.000 GMT+0530,1.05231,1.05324,1.04624,1.04774,40802.1197
14.03.2015 01:30:00.000 GMT+0530,1.04774,1.04980,1.04768,1.04943,4252.6001
16.03.2015 01:30:00.000 GMT+0530,1.04701,1.05054,1.04697,1.04837,7966.1101
16.03.2015 05:30:00.000 GMT+0530,1.04837,1.05352,1.04834,1.05199,17018.57
16.03.2015 09:30:00.000 GMT+0530,1.05199,1.05487,1.04983,1.05308,24936.3501
16.03.2015 13:30:00.000 GMT+0530,1.05308,1.05527,1.05234,1.05275,33012.04
16.03.2015 17:30:00.000 GMT+0530,1.05275,1.06162,1.05260,1.05745,54714.1709
16.03.2015 21:30:00.000 GMT+0530,1.05746,1.06193,1.05713,1.05744,26673.1206
17.03.2015 01:30:00.000 GMT+0530,1.05744,1.05786,1.05628,1.05717,8552.3299
17.03.2015 05:30:00.000 GMT+0530,1.05715,1.05751,1.05514,1.05626,13591.0799
17.03.2015 09:30:00.000 GMT+0530,1.05627,1.06154,1.05520,1.06117,22996.8205
17.03.2015 13:30:00.000 GMT+0530,1.06117,1.06213,1.05726,1.06145,41852.2505
17.03.2015 17:30:00.000 GMT+0530,1.06146,1.06507,1.05985,1.06044,47209.4296
17.03.2015 21:30:00.000 GMT+0530,1.06045,1.06118,1.05840,1.05895,25396.019500000002
18.03.2015 01:30:00.000 GMT+0530,1.05898,1.06018,1.05870,1.05950,8733.729899999998
18.03.2015 05:30:00.000 GMT+0530,1.05948,1.06134,1.05931,1.06060,10267.0999
18.03.2015 09:30:00.000 GMT+0530,1.06058,1.06195,1.05799,1.06125,15457.54
18.03.2015 13:30:00.000 GMT+0530,1.06125,1.06355,1.05924,1.06018,38207.6899
18.03.2015 17:30:00.000 GMT+0530,1.05994,1.06455,1.05894,1.06420,40985.0908
18.03.2015 21:30:00.000 GMT+0530,1.06419,1.08378,1.06142,1.08378,75241.7989
19.03.2015 01:30:00.000 GMT+0530,1.08380,1.10351,1.08196,1.08485,33302.0204
19.03.2015 05:30:00.000 GMT+0530,1.08486,1.09193,1.07645,1.07690,40211.3305
19.03.2015 09:30:00.000 GMT+0530,1.07686,1.07953,1.06800,1.07098,38904.279299999995
19.03.2015 13:30:00.000 GMT+0530,1.07098,1.07371,1.06304,1.06993,62154.5508
19.03.2015 17:30:00.000 GMT+0530,1.06992,1.07038,1.06184,1.06203,61213.3603
19.03.2015 21:30:00.000 GMT+0530,1.06205,1.06495,1.06128,1.06439,33902.2095
20.03.2015 01:30:00.000 GMT+0530,1.06439,1.06784,1.06384,1.06688,11949.9697
20.03.2015 05:30:00.000 GMT+0530,1.06690,1.06952,1.06555,1.06836,16897.4702
20.03.2015 09:30:00.000 GMT+0530,1.06837,1.06944,1.06564,1.06701,20218.7605
20.03.2015 13:30:00.000 GMT+0530,1.06703,1.07200,1.06612,1.07140,36869.770099999994
20.03.2015 17:30:00.000 GMT+0530,1.07144,1.08209,1.07133,1.07911,64161.20990000001
20.03.2015 21:30:00.000 GMT+0530,1.07911,1.08816,1.07906,1.08097,44877.9507
21.03.2015 01:30:00.000 GMT+0530,1.08093,1.08290,1.08041,1.08160,3708.05
23.03.2015 01:30:00.000 GMT+0530,1.08404,1.08828,1.08155,1.08251,12113.149700000002
23.03.2015 05:30:00.000 GMT+0530,1.08253,1.08284,1.07838,1.08086,20907.8897
23.03.2015 09:30:00.000 GMT+0530,1.08087,1.08344,1.07857,1.07908,30821.460499999997
23.03.2015 13:30:00.000 GMT+0530,1.07907,1.09016,1.07673,1.08953,65692.25
23.03.2015 17:30:00.000 GMT+0530,1.08953,1.09458,1.08752,1.09272,77501.8301
23.03.2015 21:30:00.000 GMT+0530,1.09272,1.09713,1.08914,1.09640,48315.9697
24.03.2015 01:30:00.000 GMT+0530,1.09641,1.09676,1.09422,1.09441,15182.3097
24.03.2015 05:30:00.000 GMT+0530,1.09441,1.09512,1.09042,1.09061,16593.229900000002
24.03.2015 09:30:00.000 GMT+0530,1.09062,1.09574,1.09061,1.09523,26231.4798
24.03.2015 13:30:00.000 GMT+0530,1.09520,1.10031,1.09491,1.09824,59079.2412
24.03.2015 17:30:00.000 GMT+0530,1.09823,1.10292,1.08904,1.09053,77934.2617
24.03.2015 21:30:00.000 GMT+0530,1.09053,1.09336,1.09044,1.09257,30289.7197
25.03.2015 01:30:00.000 GMT+0530,1.09253,1.09283,1.09007,1.09045,10495.4699
25.03.2015 05:30:00.000 GMT+0530,1.09045,1.09375,1.09042,1.09335,17237.73
25.03.2015 09:30:00.000 GMT+0530,1.09332,1.09537,1.09069,1.09523,22612.9905
25.03.2015 13:30:00.000 GMT+0530,1.09521,1.09939,1.09430,1.09893,47487.6104
25.03.2015 17:30:00.000 GMT+0530,1.09896,1.10144,1.09489,1.09856,62337.921
25.03.2015 21:30:00.000 GMT+0530,1.09854,1.09890,1.09537,1.09686,34784.2793
26.03.2015 01:30:00.000 GMT+0530,1.09688,1.09763,1.09580,1.09632,13206.1099
26.03.2015 05:30:00.000 GMT+0530,1.09631,1.09821,1.09594,1.09746,24740.4003
26.03.2015 09:30:00.000 GMT+0530,1.09746,1.10155,1.09679,1.10130,37926.21
26.03.2015 13:30:00.000 GMT+0530,1.10129,1.10522,1.09905,1.09937,62255.1612
26.03.2015 17:30:00.000 GMT+0530,1.09937,1.10220,1.09060,1.09182,71971.079
26.03.2015 21:30:00.000 GMT+0530,1.09182,1.09271,1.08564,1.08860,44342.941
27.03.2015 01:30:00.000 GMT+0530,1.08860,1.08922,1.08648,1.08848,15809.1099
27.03.2015 05:30:00.000 GMT+0530,1.08850,1.08960,1.08689,1.08802,22122.44
27.03.2015 09:30:00.000 GMT+0530,1.08802,1.08942,1.08023,1.08088,33840.2701
27.03.2015 13:30:00.000 GMT+0530,1.08095,1.08658,1.08011,1.08566,49558.9999
27.03.2015 17:30:00.000 GMT+0530,1.08568,1.08978,1.08530,1.08906,63390.4512
27.03.2015 21:30:00.000 GMT+0530,1.08906,1.09485,1.08813,1.08981,47143.8897
28.03.2015 01:30:00.000 GMT+0530,1.08981,1.09032,1.08777,1.08874,7200.3301
30.03.2015 01:30:00.000 GMT+0530,1.08861,1.08950,1.08802,1.08828,8485.630000000001
30.03.2015 05:30:00.000 GMT+0530,1.08828,1.08842,1.08549,1.08662,15708.9399
30.03.2015 09:30:00.000 GMT+0530,1.08662,1.08814,1.08200,1.08312,35050.2197
30.03.2015 13:30:00.000 GMT+0530,1.08314,1.08704,1.08252,1.08373,36720.609300000004
30.03.2015 17:30:00.000 GMT+0530,1.08374,1.08640,1.08098,1.08168,53997.8398
30.03.2015 21:30:00.000 GMT+0530,1.08169,1.08319,1.08102,1.08132,27273.9302
31.03.2015 01:30:00.000 GMT+0530,1.08132,1.08360,1.08114,1.08292,13882.060099999999
31.03.2015 05:30:00.000 GMT+0530,1.08289,1.08455,1.08025,1.08030,22383.71
31.03.2015 09:30:00.000 GMT+0530,1.08030,1.08030,1.07454,1.07512,37219.861
31.03.2015 13:30:00.000 GMT+0530,1.07511,1.07582,1.07130,1.07365,42937.96
31.03.2015 17:30:00.000 GMT+0530,1.07369,1.07761,1.07223,1.07414,60509.1904
31.03.2015 21:30:00.000 GMT+0530,1.07408,1.07536,1.07241,1.07488,28820.399400000002
01.04.2015 01:30:00.000 GMT+0530,1.07487,1.07548,1.07298,1.07399,12604.1897
01.04.2015 05:30:00.000 GMT+0530,1.07398,1.07845,1.07396,1.07817,24473.2798
01.04.2015 09:30:00.000 GMT+0530,1.07818,1.07923,1.07421,1.07533,33612.930799999995
01.04.2015 13:30:00.000 GMT+0530,1.07531,1.07743,1.07184,1.07481,38064.1001
01.04.2015 17:30:00.000 GMT+0530,1.07479,1.07999,1.07272,1.07672,53154.4199
01.04.2015 21:30:00.000 GMT+0530,1.07674,1.07872,1.07567,1.07596,30781.2798
02.04.2015 01:30:00.000 GMT+0530,1.07595,1.07736,1.07546,1.07695,14104.0298
02.04.2015 05:30:00.000 GMT+0530,1.07694,1.07765,1.07502,1.07674,19981.6104
02.04.2015 09:30:00.000 GMT+0530,1.07678,1.08441,1.07661,1.08171,31841.8609
02.04.2015 13:30:00.000 GMT+0530,1.08172,1.08388,1.08081,1.08297,36032.1895
02.04.2015 17:30:00.000 GMT+0530,1.08298,1.09050,1.08019,1.08750,59706.8799
02.04.2015 21:30:00.000 GMT+0530,1.08750,1.09011,1.08700,1.08792,29823.8398
03.04.2015 01:30:00.000 GMT+0530,1.08792,1.08856,1.08693,1.08697,12375.6302
03.04.2015 05:30:00.000 GMT+0530,1.08699,1.08761,1.08638,1.08717,12091.6197
03.04.2015 09:30:00.000 GMT+0530,1.08716,1.08889,1.08669,1.08717,11221.54
03.04.2015 13:30:00.000 GMT+0530,1.08717,1.09333,1.08701,1.09143,13473.2697
03.04.2015 17:30:00.000 GMT+0530,1.09149,1.10270,1.08700,1.09865,42322.8199
03.04.2015 21:30:00.000 GMT+0530,1.09865,1.09886,1.09650,1.09686,9915.1199
04.04.2015 01:30:00.000 GMT+0530,1.09685,1.09758,1.09652,1.09713,2960.1499
06.04.2015 01:30:00.000 GMT+0530,1.10004,1.10178,1.09877,1.09946,11020.7102
06.04.2015 05:30:00.000 GMT+0530,1.09946,1.09969,1.09738,1.09850,12903.049799999999
06.04.2015 09:30:00.000 GMT+0530,1.09849,1.09898,1.09660,1.09834,12071.690300000002
06.04.2015 13:30:00.000 GMT+0530,1.09836,1.10018,1.09770,1.09876,11950.6199
06.04.2015 17:30:00.000 GMT+0530,1.09878,1.10356,1.09863,1.10068,32797.9805
06.04.2015 21:30:00.000 GMT+0530,1.10068,1.10071,1.09100,1.09423,26416.21
07.04.2015 01:30:00.000 GMT+0530,1.09422,1.09428,1.09186,1.09343,12718.91
07.04.2015 05:30:00.000 GMT+0530,1.09343,1.09547,1.09304,1.09395,15377.740400000002
07.04.2015 09:30:00.000 GMT+0530,1.09395,1.09469,1.09116,1.09221,34049.229400000004
07.04.2015 13:30:00.000 GMT+0530,1.09223,1.09233,1.08339,1.08586,44623.099200000004
07.04.2015 17:30:00.000 GMT+0530,1.08586,1.08848,1.08370,1.08497,51501.380000000005
07.04.2015 21:30:00.000 GMT+0530,1.08495,1.08565,1.08148,1.08166,28364.350199999997
08.04.2015 01:30:00.000 GMT+0530,1.08162,1.08265,1.08032,1.08220,15374.800100000002
08.04.2015 05:30:00.000 GMT+0530,1.08220,1.08429,1.08208,1.08387,20310.2202
08.04.2015 09:30:00.000 GMT+0530,1.08387,1.08808,1.08349,1.08687,35500.6606
08.04.2015 13:30:00.000 GMT+0530,1.08687,1.08873,1.08430,1.08497,39620.9092
08.04.2015 17:30:00.000 GMT+0530,1.08496,1.08781,1.07841,1.08165,62900.9395
08.04.2015 21:30:00.000 GMT+0530,1.08165,1.08293,1.07629,1.07819,44568.059499999996
09.04.2015 01:30:00.000 GMT+0530,1.07820,1.07902,1.07762,1.07846,10063.6198
09.04.2015 05:30:00.000 GMT+0530,1.07848,1.07886,1.07605,1.07804,19188.289800000002
09.04.2015 09:30:00.000 GMT+0530,1.07803,1.07861,1.07310,1.07444,31076.689400000003
09.04.2015 13:30:00.000 GMT+0530,1.07443,1.07756,1.07296,1.07674,37314.1006
09.04.2015 17:30:00.000 GMT+0530,1.07673,1.07781,1.06684,1.06705,59469.8292
09.04.2015 21:30:00.000 GMT+0530,1.06705,1.06706,1.06377,1.06536,30454.4692
10.04.2015 01:30:00.000 GMT+0530,1.06536,1.06678,1.06503,1.06665,11553.189999999999
10.04.2015 05:30:00.000 GMT+0530,1.06665,1.06837,1.06619,1.06774,17533.310100000002
10.04.2015 09:30:00.000 GMT+0530,1.06775,1.06833,1.06066,1.06127,31430.0602
10.04.2015 13:30:00.000 GMT+0530,1.06126,1.06322,1.05740,1.05858,44772.7402
10.04.2015 17:30:00.000 GMT+0530,1.05857,1.06352,1.05679,1.05968,50214.67860000001
10.04.2015 21:30:00.000 GMT+0530,1.05968,1.06080,1.05827,1.06080,24058.519999999997
11.04.2015 01:30:00.000 GMT+0530,1.06086,1.06087,1.05955,1.06022,3190.9399
13.04.2015 01:30:00.000 GMT+0530,1.05853,1.06170,1.05849,1.06064,9540.7701
13.04.2015 05:30:00.000 GMT+0530,1.06064,1.06190,1.05847,1.05953,18650.729900000002
13.04.2015 09:30:00.000 GMT+0530,1.05952,1.06170,1.05616,1.05649,29731.300499999998
13.04.2015 13:30:00.000 GMT+0530,1.05649,1.05758,1.05203,1.05418,43146.3408
13.04.2015 17:30:00.000 GMT+0530,1.05420,1.06107,1.05409,1.05806,59094.7012
13.04.2015 21:30:00.000 GMT+0530,1.05806,1.05938,1.05586,1.05793,21014.230000000003
14.04.2015 01:30:00.000 GMT+0530,1.05794,1.05801,1.05645,1.05719,9899.709900000002
14.04.2015 05:30:00.000 GMT+0530,1.05717,1.05936,1.05626,1.05627,18784.9598
14.04.2015 09:30:00.000 GMT+0530,1.05626,1.05746,1.05315,1.05479,33421.3906
14.04.2015 13:30:00.000 GMT+0530,1.05476,1.05805,1.05382,1.05696,38970.8305
14.04.2015 17:30:00.000 GMT+0530,1.05697,1.07074,1.05581,1.06726,70027.0195
14.04.2015 21:30:00.000 GMT+0530,1.06726,1.06738,1.06449,1.06483,22482.0103
15.04.2015 01:30:00.000 GMT+0530,1.06483,1.06581,1.06439,1.06466,9104.020199999999
15.04.2015 05:30:00.000 GMT+0530,1.06466,1.06466,1.06245,1.06247,17788.7898
15.04.2015 09:30:00.000 GMT+0530,1.06249,1.06640,1.06026,1.06043,28068.380400000002
15.04.2015 13:30:00.000 GMT+0530,1.06044,1.06140,1.05708,1.05830,41306.0693
15.04.2015 17:30:00.000 GMT+0530,1.05829,1.06741,1.05767,1.05958,67361.3808
15.04.2015 21:30:00.000 GMT+0530,1.05955,1.07017,1.05921,1.06846,39241.409799999994
16.04.2015 01:30:00.000 GMT+0530,1.06846,1.06880,1.06726,1.06763,13832.8801
16.04.2015 05:30:00.000 GMT+0530,1.06763,1.07466,1.06731,1.06981,29741.519999999997
16.04.2015 09:30:00.000 GMT+0530,1.06982,1.07047,1.06265,1.06383,43144.620500000005
16.04.2015 13:30:00.000 GMT+0530,1.06383,1.07468,1.06247,1.07297,66229.339
16.04.2015 17:30:00.000 GMT+0530,1.07298,1.07675,1.06845,1.07420,78102.871
16.04.2015 21:30:00.000 GMT+0530,1.07420,1.08175,1.07243,1.07699,51771.3906
17.04.2015 01:30:00.000 GMT+0530,1.07699,1.07731,1.07534,1.07580,11084.3501
17.04.2015 05:30:00.000 GMT+0530,1.07581,1.07862,1.07580,1.07670,20415.5202
17.04.2015 09:30:00.000 GMT+0530,1.07671,1.08037,1.07380,1.07856,41354.2293
17.04.2015 13:30:00.000 GMT+0530,1.07862,1.08487,1.07861,1.08177,53885.6299
17.04.2015 17:30:00.000 GMT+0530,1.08179,1.08435,1.07335,1.07811,73369.4005
17.04.2015 21:30:00.000 GMT+0530,1.07807,1.08234,1.07696,1.08176,27701.3101
18.04.2015 01:30:00.000 GMT+0530,1.08176,1.08196,1.08020,1.08048,3676.55
20.04.2015 01:30:00.000 GMT+0530,1.08186,1.08210,1.07887,1.08082,8735.3001
20.04.2015 05:30:00.000 GMT+0530,1.08082,1.08185,1.07864,1.07864,21052.6002
20.04.2015 09:30:00.000 GMT+0530,1.07861,1.08055,1.07669,1.07809,36235.2696
20.04.2015 13:30:00.000 GMT+0530,1.07809,1.07966,1.07231,1.07340,47093.8603
20.04.2015 17:30:00.000 GMT+0530,1.07340,1.07683,1.07124,1.07625,54739.7109
20.04.2015 21:30:00.000 GMT+0530,1.07623,1.07683,1.07254,1.07379,31654.8393
21.04.2015 01:30:00.000 GMT+0530,1.07379,1.07516,1.07352,1.07485,14196.1502
21.04.2015 05:30:00.000 GMT+0530,1.07485,1.07485,1.07201,1.07242,20308.9399
21.04.2015 09:30:00.000 GMT+0530,1.07241,1.07372,1.06599,1.06634,37692.8498
21.04.2015 13:30:00.000 GMT+0530,1.06643,1.07115,1.06640,1.07016,44944.831099999996
21.04.2015 17:30:00.000 GMT+0530,1.07016,1.07675,1.06840,1.07572,59070.33010000001
21.04.2015 21:30:00.000 GMT+0530,1.07571,1.07811,1.07322,1.07360,26193.3796
22.04.2015 01:30:00.000 GMT+0530,1.07358,1.07416,1.07314,1.07384,10106.4999
22.04.2015 05:30:00.000 GMT+0530,1.07383,1.07386,1.07166,1.07252,23750.070099999997
22.04.2015 09:30:00.000 GMT+0530,1.07252,1.07747,1.07241,1.07516,39756.7705
22.04.2015 13:30:00.000 GMT+0530,1.07516,1.08008,1.07449,1.07526,57068.1485
22.04.2015 17:30:00.000 GMT+0530,1.07526,1.07592,1.07086,1.07271,66491.79980000001
22.04.2015 21:30:00.000 GMT+0530,1.07271,1.07429,1.07165,1.07274,24344.6997
23.04.2015 01:30:00.000 GMT+0530,1.07274,1.07282,1.07173,1.07245,11002.490099999999
23.04.2015 05:30:00.000 GMT+0530,1.07247,1.07265,1.06914,1.07084,21722.1397
23.04.2015 09:30:00.000 GMT+0530,1.07083,1.07179,1.06659,1.06856,41520.83
23.04.2015 13:30:00.000 GMT+0530,1.06857,1.07723,1.06825,1.07691,53220.8604
23.04.2015 17:30:00.000 GMT+0530,1.07694,1.08212,1.07333,1.08014,75845.4697
23.04.2015 21:30:00.000 GMT+0530,1.08011,1.08452,1.08008,1.08255,37899.1694
24.04.2015 01:30:00.000 GMT+0530,1.08255,1.08325,1.08100,1.08138,13525.5999
24.04.2015 05:30:00.000 GMT+0530,1.08138,1.08290,1.07848,1.07919,24491.1299
24.04.2015 09:30:00.000 GMT+0530,1.07918,1.08972,1.07896,1.08765,44206.6797
24.04.2015 13:30:00.000 GMT+0530,1.08769,1.09000,1.08102,1.08326,57201.2305
24.04.2015 17:30:00.000 GMT+0530,1.08325,1.08785,1.08048,1.08745,74007.3106
24.04.2015 21:30:00.000 GMT+0530,1.08744,1.08790,1.08504,1.08680,24067.9097
25.04.2015 01:30:00.000 GMT+0530,1.08679,1.08747,1.08599,1.08706,2519.8
27.04.2015 01:30:00.000 GMT+0530,1.08634,1.08744,1.08594,1.08655,8254.16
27.04.2015 05:30:00.000 GMT+0530,1.08657,1.08780,1.08475,1.08536,19892.5503
27.04.2015 09:30:00.000 GMT+0530,1.08534,1.08868,1.08390,1.08556,35287.3694
27.04.2015 13:30:00.000 GMT+0530,1.08557,1.08588,1.08208,1.08373,44693.621
27.04.2015 17:30:00.000 GMT+0530,1.08375,1.09070,1.08192,1.08905,55908.751000000004
27.04.2015 21:30:00.000 GMT+0530,1.08906,1.09266,1.08766,1.08895,28390.3096
28.04.2015 01:30:00.000 GMT+0530,1.08896,1.08924,1.08665,1.08764,13501.0498
28.04.2015 05:30:00.000 GMT+0530,1.08761,1.08843,1.08700,1.08791,15557.0298
28.04.2015 09:30:00.000 GMT+0530,1.08790,1.08997,1.08598,1.08802,33199.3002
28.04.2015 13:30:00.000 GMT+0530,1.08801,1.09497,1.08633,1.09430,54454.4707
28.04.2015 17:30:00.000 GMT+0530,1.09432,1.09896,1.09176,1.09782,68461.81839999999
28.04.2015 21:30:00.000 GMT+0530,1.09783,1.09910,1.09603,1.09740,28166.7197
29.04.2015 01:30:00.000 GMT+0530,1.09743,1.09827,1.09671,1.09677,12225.2
29.04.2015 05:30:00.000 GMT+0530,1.09678,1.09815,1.09659,1.09680,19098.7699
29.04.2015 09:30:00.000 GMT+0530,1.09682,1.09982,1.09595,1.09973,30352.190499999997
29.04.2015 13:30:00.000 GMT+0530,1.09976,1.10144,1.09840,1.09942,47121.3096
29.04.2015 17:30:00.000 GMT+0530,1.09942,1.11780,1.09923,1.11726,100225.34959999999
29.04.2015 21:30:00.000 GMT+0530,1.11723,1.11879,1.10759,1.11118,56893.041
30.04.2015 01:30:00.000 GMT+0530,1.11118,1.11290,1.11085,1.11121,14685.010299999998
30.04.2015 05:30:00.000 GMT+0530,1.11121,1.11254,1.11023,1.11072,18876.33
30.04.2015 09:30:00.000 GMT+0530,1.11072,1.12322,1.10712,1.12206,45960.14109999999
30.04.2015 13:30:00.000 GMT+0530,1.12206,1.12489,1.11531,1.11935,65994.4902
30.04.2015 17:30:00.000 GMT+0530,1.11934,1.12234,1.11159,1.11621,93006.79089999999
30.04.2015 21:30:00.000 GMT+0530,1.11622,1.12662,1.11565,1.12291,43682.939900000005
01.05.2015 01:30:00.000 GMT+0530,1.12289,1.12293,1.12097,1.12116,14659.4099
01.05.2015 05:30:00.000 GMT+0530,1.12117,1.12187,1.12033,1.12085,13679.380000000001
01.05.2015 09:30:00.000 GMT+0530,1.12084,1.12667,1.12003,1.12562,27824.9197
01.05.2015 13:30:00.000 GMT+0530,1.12560,1.12848,1.12310,1.12612,36528.0606
01.05.2015 17:30:00.000 GMT+0530,1.12612,1.12900,1.11841,1.11946,56133.1592
01.05.2015 21:30:00.000 GMT+0530,1.11946,1.12181,1.11746,1.12082,24409.540500000003
02.05.2015 01:30:00.000 GMT+0530,1.12082,1.12165,1.11932,1.11948,3271.8799
04.05.2015 01:30:00.000 GMT+0530,1.11918,1.12005,1.11822,1.11885,8498.590100000001
04.05.2015 05:30:00.000 GMT+0530,1.11885,1.11976,1.11764,1.11892,17634.3306
04.05.2015 09:30:00.000 GMT+0530,1.11893,1.12245,1.11517,1.11517,28225.1204
04.05.2015 13:30:00.000 GMT+0530,1.11515,1.11573,1.11228,1.11344,35629.3008
04.05.2015 17:30:00.000 GMT+0530,1.11344,1.11901,1.11322,1.11445,51246.8701
04.05.2015 21:30:00.000 GMT+0530,1.11445,1.11648,1.11316,1.11528,25374.000500000002
05.05.2015 01:30:00.000 GMT+0530,1.11527,1.11527,1.11404,1.11487,12379.650099999999
05.05.2015 05:30:00.000 GMT+0530,1.11487,1.11498,1.11322,1.11348,15050.939900000001
05.05.2015 09:30:00.000 GMT+0530,1.11347,1.11468,1.10826,1.10847,40851.1504
05.05.2015 13:30:00.000 GMT+0530,1.10846,1.11471,1.10663,1.11202,50007.751
05.05.2015 17:30:00.000 GMT+0530,1.11203,1.12095,1.11091,1.11734,78996.3087
05.05.2015 21:30:00.000 GMT+0530,1.11733,1.12231,1.11730,1.11910,27037.5796
06.05.2015 01:30:00.000 GMT+0530,1.11911,1.11921,1.11777,1.11797,22951.910499999998
06.05.2015 05:30:00.000 GMT+0530,1.11794,1.12419,1.11750,1.12297,24195.1601
06.05.2015 09:30:00.000 GMT+0530,1.12298,1.12705,1.12204,1.12456,44336.2398
06.05.2015 13:30:00.000 GMT+0530,1.12459,1.12568,1.12022,1.12223,53910.0098
06.05.2015 17:30:00.000 GMT+0530,1.12222,1.13676,1.12208,1.13453,66707.7402
06.05.2015 21:30:00.000 GMT+0530,1.13451,1.13700,1.13171,1.13483,36650.6905
07.05.2015 01:30:00.000 GMT+0530,1.13484,1.13493,1.13391,1.13391,15072.570000000002
07.05.2015 05:30:00.000 GMT+0530,1.13391,1.13474,1.13251,1.13436,20436.280099999996
07.05.2015 09:30:00.000 GMT+0530,1.13436,1.13823,1.13350,1.13663,42391.320999999996
07.05.2015 13:30:00.000 GMT+0530,1.13662,1.13916,1.12954,1.12973,64565.9589
07.05.2015 17:30:00.000 GMT+0530,1.12973,1.13137,1.12373,1.12823,77098.83989999999
07.05.2015 21:30:00.000 GMT+0530,1.12824,1.12874,1.12535,1.12696,29304.919900000004
08.05.2015 01:30:00.000 GMT+0530,1.12695,1.12768,1.12282,1.12444,20117.9297
08.05.2015 05:30:00.000 GMT+0530,1.12445,1.12571,1.11979,1.12043,27999.6898
08.05.2015 09:30:00.000 GMT+0530,1.12045,1.12290,1.11818,1.12157,44809.5796
08.05.2015 13:30:00.000 GMT+0530,1.12161,1.12449,1.12101,1.12103,49022.7598
08.05.2015 17:30:00.000 GMT+0530,1.12103,1.12880,1.11790,1.12402,80119.5117
08.05.2015 21:30:00.000 GMT+0530,1.12403,1.12463,1.11971,1.12081,29408.9102
09.05.2015 01:30:00.000 GMT+0530,1.12081,1.12131,1.12004,1.12015,3572.1799
11.05.2015 01:30:00.000 GMT+0530,1.11975,1.12065,1.11919,1.11958,10856.96
11.05.2015 05:30:00.000 GMT+0530,1.11958,1.12025,1.11332,1.11435,29919.7105
11.05.2015 09:30:00.000 GMT+0530,1.11435,1.11963,1.11351,1.11577,38543.0801
11.05.2015 13:30:00.000 GMT+0530,1.11577,1.11770,1.11380,1.11415,45179.3194
