<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.11.04	16:00:00	1.09062	1.09116	1.08444	1.08552	40498	69996091000	7
2015.11.04	20:00:00	1.08552	1.08654	1.08439	1.08653	15924	28959370000	7
2015.11.05	00:00:00	1.08628	1.08730	1.08569	1.08699	10408	13319913000	7
2015.11.05	04:00:00	1.08699	1.08764	1.08637	1.08712	8513	11993155000	7
2015.11.05	08:00:00	1.08713	1.08920	1.08333	1.08647	30668	48227231000	7
2015.11.05	12:00:00	1.08647	1.08972	1.08500	1.08798	33870	56754786000	7
2015.11.05	16:00:00	1.08799	1.08929	1.08576	1.08644	35707	62618601000	7
2015.11.05	20:00:00	1.08642	1.08896	1.08631	1.08828	14766	24025378000	7
2015.11.06	00:00:00	1.08825	1.08880	1.08786	1.08869	7128	9229529000	7
2015.11.06	04:00:00	1.08869	1.08935	1.08772	1.08815	9380	12395431000	7
2015.11.06	08:00:00	1.08817	1.08852	1.08626	1.08649	25362	38324610000	7
2015.11.06	12:00:00	1.08648	1.08842	1.07073	1.07344	31008	50090268000	7
2015.11.06	16:00:00	1.07345	1.07517	1.07070	1.07362	43092	69973557000	7
2015.11.06	20:00:00	1.07364	1.07468	1.07203	1.07390	16726	22209048000	7
2015.11.09	00:00:00	1.07283	1.07488	1.07191	1.07472	12822	13912058000	7
2015.11.09	04:00:00	1.07477	1.07708	1.07455	1.07646	12701	16159292000	4
2015.11.09	08:00:00	1.07648	1.07777	1.07529	1.07696	27586	40257601000	7
2015.11.09	12:00:00	1.07696	1.07896	1.07345	1.07414	34493	57600134000	7
2015.11.09	16:00:00	1.07413	1.07826	1.07262	1.07572	43409	69048884000	7
2015.11.09	20:00:00	1.07571	1.07672	1.07451	1.07499	15684	22264500000	5
2015.11.10	00:00:00	1.07500	1.07616	1.07473	1.07494	11317	13014162000	4
2015.11.10	04:00:00	1.07495	1.07547	1.07370	1.07460	9217	11504252000	5
2015.11.10	08:00:00	1.07460	1.07637	1.07295	1.07364	27613	45153374000	4
2015.11.10	12:00:00	1.07363	1.07444	1.06819	1.06953	35312	60489739000	7
2015.11.10	16:00:00	1.06952	1.07069	1.06740	1.07042	38508	64457590000	7
2015.11.10	20:00:00	1.07042	1.07301	1.06962	1.07227	19846	29878768000	7
2015.11.11	00:00:00	1.07214	1.07489	1.07171	1.07476	14386	17850840000	7
2015.11.11	04:00:00	1.07475	1.07733	1.07473	1.07583	16368	21531014000	7
2015.11.11	08:00:00	1.07584	1.07601	1.07323	1.07493	26149	39642970000	7
2015.11.11	12:00:00	1.07493	1.07518	1.07054	1.07338	29010	48584743000	7
2015.11.11	16:00:00	1.07338	1.07535	1.07068	1.07282	33304	52804888000	7
2015.11.11	20:00:00	1.07281	1.07448	1.07252	1.07417	11857	17233973000	7
2015.11.12	00:00:00	1.07432	1.07801	1.07426	1.07718	17286	22926120000	7
2015.11.12	04:00:00	1.07725	1.07743	1.07514	1.07568	13100	16286533000	7
2015.11.12	08:00:00	1.07567	1.07598	1.06906	1.07122	33558	49177440000	7
2015.11.12	12:00:00	1.07122	1.07394	1.07075	1.07251	35500	58613721000	7
2015.11.12	16:00:00	1.07251	1.08084	1.07217	1.07784	51331	81461931000	7
2015.11.12	20:00:00	1.07784	1.08301	1.07660	1.08120	25093	35194202000	7
2015.11.13	00:00:00	1.08103	1.08167	1.07849	1.07870	15256	19172089000	7
2015.11.13	04:00:00	1.07870	1.07965	1.07840	1.07863	12259	17455879000	7
2015.11.13	08:00:00	1.07856	1.07883	1.07517	1.07561	29142	47341332000	7
2015.11.13	12:00:00	1.07560	1.08075	1.07331	1.07347	39806	64831971000	7
2015.11.13	16:00:00	1.07350	1.07548	1.07137	1.07257	43229	73504803000	7
2015.11.13	20:00:00	1.07258	1.07743	1.07195	1.07668	19068	24493157000	7
2015.11.16	00:00:00	1.07366	1.07449	1.06865	1.07113	22283	23146663000	7
2015.11.16	04:00:00	1.07112	1.07277	1.07108	1.07253	9681	12736468000	7
2015.11.16	08:00:00	1.07253	1.07578	1.07154	1.07260	31871	46559367000	7
2015.11.16	12:00:00	1.07260	1.07451	1.07133	1.07279	31159	53810271000	7
2015.11.16	16:00:00	1.07279	1.07303	1.06910	1.06935	37601	66242317000	7
2015.11.16	20:00:00	1.06934	1.06983	1.06744	1.06847	16222	28266859000	7
2015.11.17	00:00:00	1.06770	1.06904	1.06601	1.06656	13691	17104937000	7
2015.11.17	04:00:00	1.06656	1.06712	1.06558	1.06624	11578	15763207000	6
2015.11.17	08:00:00	1.06621	1.06733	1.06425	1.06672	30739	51003988000	7
2015.11.17	12:00:00	1.06680	1.06789	1.06512	1.06566	29518	52137471000	7
2015.11.17	16:00:00	1.06565	1.06764	1.06305	1.06462	39476	69824553000	7
2015.11.17	20:00:00	1.06462	1.06553	1.06346	1.06430	20782	31747182000	7
2015.11.18	00:00:00	1.06413	1.06470	1.06348	1.06354	10929	13972592000	7
2015.11.18	04:00:00	1.06353	1.06506	1.06308	1.06495	10839	14839026000	7
2015.11.18	08:00:00	1.06495	1.06922	1.06402	1.06792	26638	42149373000	7
2015.11.18	12:00:00	1.06791	1.06814	1.06577	1.06584	28727	49926220000	7
2015.11.18	16:00:00	1.06584	1.06745	1.06227	1.06392	34715	65124252000	7
2015.11.18	20:00:00	1.06392	1.06716	1.06166	1.06583	24118	32948152000	7
2015.11.19	00:00:00	1.06574	1.07176	1.06549	1.07028	15731	20468044000	7
2015.11.19	04:00:00	1.07028	1.07124	1.06892	1.07050	18169	25488083000	7
2015.11.19	08:00:00	1.07044	1.07080	1.06667	1.06857	30203	50951866000	7
2015.11.19	12:00:00	1.06857	1.07168	1.06684	1.06860	33287	57975841000	7
2015.11.19	16:00:00	1.06860	1.07628	1.06828	1.07253	43542	71229486000	7
2015.11.19	20:00:00	1.07253	1.07392	1.07166	1.07338	15762	26363497000	7
2015.11.20	00:00:00	1.07322	1.07382	1.07099	1.07178	13567	16736775000	7
2015.11.20	04:00:00	1.07178	1.07265	1.07098	1.07239	11847	17153658000	7
2015.11.20	08:00:00	1.07236	1.07280	1.06637	1.06878	32437	53901987000	7
2015.11.20	12:00:00	1.06878	1.07057	1.06717	1.06930	30395	53496522000	7
2015.11.20	16:00:00	1.06932	1.07075	1.06405	1.06500	36973	64703484000	7
2015.11.20	20:00:00	1.06498	1.06577	1.06397	1.06451	16342	23659203000	7
2015.11.23	00:00:00	1.06372	1.06457	1.06083	1.06130	14378	18751820000	7
2015.11.23	04:00:00	1.06129	1.06185	1.06002	1.06143	15540	23265762000	7
2015.11.23	08:00:00	1.06143	1.06434	1.06075	1.06309	30261	49340715000	7
2015.11.23	12:00:00	1.06309	1.06463	1.06148	1.06462	32305	59355639000	7
2015.11.23	16:00:00	1.06462	1.06565	1.05922	1.06198	41276	71566617000	7
2015.11.23	20:00:00	1.06197	1.06361	1.06104	1.06354	16830	26794071000	7
2015.11.24	00:00:00	1.06355	1.06446	1.06294	1.06405	13248	16398220000	7
2015.11.24	04:00:00	1.06405	1.06439	1.06193	1.06313	11961	17199678000	7
2015.11.24	08:00:00	1.06315	1.06697	1.06212	1.06461	31724	50026852000	7
2015.11.24	12:00:00	1.06462	1.06668	1.06345	1.06620	37282	62606224000	7
2015.11.24	16:00:00	1.06622	1.06733	1.06280	1.06465	41161	69544420000	7
2015.11.24	20:00:00	1.06465	1.06617	1.06353	1.06426	19407	28751328000	7
2015.11.25	00:00:00	1.06428	1.06641	1.06400	1.06641	14532	18686948000	7
2015.11.25	04:00:00	1.06640	1.06766	1.06512	1.06581	15471	23373110000	7
2015.11.25	08:00:00	1.06581	1.06890	1.06060	1.06112	35752	59306423000	7
2015.11.25	12:00:00	1.06113	1.06160	1.05768	1.05910	42344	73450398000	7
2015.11.25	16:00:00	1.05916	1.06412	1.05657	1.06228	39837	65598579000	7
2015.11.25	20:00:00	1.06229	1.06282	1.06097	1.06238	15924	22662460000	7
2015.11.26	00:00:00	1.06228	1.06270	1.06152	1.06193	14166	18585983000	7
2015.11.26	04:00:00	1.06192	1.06248	1.06152	1.06193	11032	14724805000	7
2015.11.26	08:00:00	1.06194	1.06232	1.05996	1.06096	23504	39236478000	7
2015.11.26	12:00:00	1.06096	1.06200	1.06043	1.06174	22125	38262800000	7
2015.11.26	16:00:00	1.06174	1.06229	1.06057	1.06134	16174	27816427000	7
2015.11.26	20:00:00	1.06132	1.06140	1.06049	1.06102	13404	17692403000	7
2015.11.27	00:00:00	1.06101	1.06101	1.06011	1.06075	13742	13854182000	7
2015.11.27	04:00:00	1.06075	1.06161	1.06055	1.06117	9564	13344798000	7
2015.11.27	08:00:00	1.06117	1.06376	1.05837	1.05839	30764	49787695000	7
2015.11.27	12:00:00	1.05840	1.05966	1.05739	1.05785	30843	54581810000	7
2015.11.27	16:00:00	1.05784	1.06036	1.05682	1.05993	27973	49043675000	7
2015.11.27	20:00:00	1.05993	1.06042	1.05897	1.05938	9417	12914086000	7
2015.11.30	00:00:00	1.05887	1.05937	1.05701	1.05790	13598	17399368000	7
2015.11.30	04:00:00	1.05790	1.05917	1.05766	1.05849	10205	15020849000	2
2015.11.30	08:00:00	1.05848	1.05947	1.05629	1.05804	25793	42844242000	7
2015.11.30	12:00:00	1.05804	1.05847	1.05639	1.05745	27110	48619050000	7
2015.11.30	16:00:00	1.05746	1.05845	1.05576	1.05594	33847	58307314000	7
2015.11.30	20:00:00	1.05594	1.05758	1.05588	1.05643	15283	24564677000	7
2015.12.01	00:00:00	1.05639	1.05814	1.05629	1.05777	12082	16371785000	7
2015.12.01	04:00:00	1.05776	1.05966	1.05710	1.05813	20150	29931910000	7
2015.12.01	08:00:00	1.05813	1.06185	1.05772	1.05972	28250	47956274000	7
2015.12.01	12:00:00	1.05973	1.06109	1.05851	1.06057	25714	47772387000	7
2015.12.01	16:00:00	1.06056	1.06365	1.06018	1.06152	40065	71614849000	7
2015.12.01	20:00:00	1.06155	1.06369	1.06150	1.06324	16534	27209234000	5
2015.12.02	00:00:00	1.06340	1.06355	1.06200	1.06208	10989	15174195000	7
2015.12.02	04:00:00	1.06209	1.06240	1.06109	1.06118	9446	13402542000	7
2015.12.02	08:00:00	1.06117	1.06320	1.06071	1.06212	25866	44848884000	7
2015.12.02	12:00:00	1.06211	1.06211	1.05781	1.05801	33814	61668751000	7
2015.12.02	16:00:00	1.05801	1.05978	1.05505	1.05847	41690	72647566000	7
2015.12.02	20:00:00	1.05848	1.06265	1.05807	1.06135	26867	40260215000	7
2015.12.03	00:00:00	1.06121	1.06174	1.06011	1.06020	12229	15975354000	7
2015.12.03	04:00:00	1.06020	1.06023	1.05873	1.05873	12124	15950932000	7
2015.12.03	08:00:00	1.05873	1.05945	1.05524	1.05606	26857	47073295000	7
2015.12.03	12:00:00	1.05606	1.08935	1.05222	1.08241	49809	76859265000	7
2015.12.03	16:00:00	1.08240	1.09420	1.07887	1.09014	57433	88505078000	7
2015.12.03	20:00:00	1.09015	1.09807	1.09015	1.09385	35425	48347114000	7
2015.12.04	00:00:00	1.09408	1.09559	1.08993	1.09095	21685	26182077000	7
2015.12.04	04:00:00	1.09096	1.09459	1.09042	1.09385	17400	22448429000	7
2015.12.04	08:00:00	1.09385	1.09448	1.08585	1.08898	40411	63030468000	7
2015.12.04	12:00:00	1.08897	1.09490	1.08550	1.09252	44457	73619773000	7
2015.12.04	16:00:00	1.09252	1.09504	1.08357	1.08681	53639	77304006000	7
2015.12.04	20:00:00	1.08680	1.08803	1.08506	1.08779	20223	26583915000	7
2015.12.07	00:00:00	1.08681	1.08872	1.08629	1.08675	12734	15375486000	7
2015.12.07	04:00:00	1.08674	1.08693	1.08538	1.08611	9258	13564125000	7
2015.12.07	08:00:00	1.08611	1.08725	1.08112	1.08166	26654	41645831000	7
2015.12.07	12:00:00	1.08167	1.08259	1.07958	1.08170	28562	53439966000	7
2015.12.07	16:00:00	1.08170	1.08597	1.08051	1.08510	40556	69592152000	7
2015.12.07	20:00:00	1.08510	1.08599	1.08318	1.08366	19240	28855092000	7
2015.12.08	00:00:00	1.08348	1.08481	1.08299	1.08463	10101	12843114000	7
2015.12.08	04:00:00	1.08463	1.08604	1.08428	1.08604	9909	11675449000	7
2015.12.08	08:00:00	1.08604	1.08821	1.08527	1.08534	29024	45603534000	7
2015.12.08	12:00:00	1.08533	1.08962	1.08403	1.08937	37138	66723057000	7
2015.12.08	16:00:00	1.08937	1.09000	1.08657	1.08891	39917	63487152000	7
2015.12.08	20:00:00	1.08891	1.09021	1.08844	1.08920	21704	34310330000	7
2015.12.09	00:00:00	1.08895	1.08993	1.08789	1.08985	9001	11859789000	7
2015.12.09	04:00:00	1.08986	1.09208	1.08932	1.09071	12135	16008893000	7
2015.12.09	08:00:00	1.09071	1.09371	1.09059	1.09307	30549	48404571000	7
2015.12.09	12:00:00	1.09307	1.09755	1.09158	1.09712	32864	53945807000	7
2015.12.09	16:00:00	1.09715	1.10044	1.09499	1.10022	51688	81815541000	7
2015.12.09	20:00:00	1.10023	1.10427	1.09973	1.10244	37724	48412458000	7
2015.12.10	00:00:00	1.10214	1.10242	1.10061	1.10067	14754	18829060000	7
2015.12.10	04:00:00	1.10067	1.10138	1.10008	1.10011	10708	15761064000	7
2015.12.10	08:00:00	1.10011	1.10023	1.09609	1.09677	27469	43544550000	7
2015.12.10	12:00:00	1.09677	1.09723	1.09331	1.09708	37026	60466458000	7
2015.12.10	16:00:00	1.09708	1.09710	1.09247	1.09469	43068	68412890000	7
2015.12.10	20:00:00	1.09467	1.09563	1.09298	1.09401	19537	27841847000	7
2015.12.11	00:00:00	1.09395	1.09474	1.09263	1.09320	17351	19418324000	7
2015.12.11	04:00:00	1.09321	1.09435	1.09272	1.09369	7993	10794302000	7
2015.12.11	08:00:00	1.09369	1.09700	1.09349	1.09432	26362	36793239000	7
2015.12.11	12:00:00	1.09431	1.09777	1.09346	1.09520	37783	52157105000	7
2015.12.11	16:00:00	1.09520	1.10305	1.09515	1.09941	52558	69297994000	7
2015.12.11	20:00:00	1.09940	1.09990	1.09792	1.09894	21681	29046440000	7
2015.12.14	00:00:00	1.09801	1.09932	1.09670	1.09702	16097	18661802000	7
2015.12.14	04:00:00	1.09701	1.09741	1.09540	1.09643	14337	18038756000	7
2015.12.14	08:00:00	1.09642	1.09715	1.09452	1.09580	29291	42948094000	7
2015.12.14	12:00:00	1.09579	1.09908	1.09498	1.09861	38359	58798901000	7
2015.12.14	16:00:00	1.09862	1.10483	1.09769	1.10146	52183	76397477000	7
2015.12.14	20:00:00	1.10146	1.10240	1.09842	1.09922	23730	33453491000	7
2015.12.15	00:00:00	1.09905	1.10135	1.09883	1.10111	17148	19895205000	7
2015.12.15	04:00:00	1.10113	1.10297	1.10010	1.10273	11335	14854333000	7
2015.12.15	08:00:00	1.10273	1.10593	1.10104	1.10247	31131	45241830000	7
2015.12.15	12:00:00	1.10247	1.10380	1.09703	1.09708	35801	54792564000	7
2015.12.15	16:00:00	1.09710	1.09741	1.09044	1.09239	43251	65666308000	7
2015.12.15	20:00:00	1.09233	1.09339	1.09089	1.09285	20645	28876744000	7
2015.12.16	00:00:00	1.09289	1.09457	1.09225	1.09420	12082	13704598000	7
2015.12.16	04:00:00	1.09420	1.09484	1.09316	1.09431	11284	13097883000	7
2015.12.16	08:00:00	1.09431	1.09584	1.09151	1.09213	30589	44421269000	7
2015.12.16	12:00:00	1.09213	1.09411	1.09122	1.09315	32642	49239284000	7
2015.12.16	16:00:00	1.09315	1.09513	1.09216	1.09259	36403	53185551000	7
2015.12.16	20:00:00	1.09258	1.10116	1.08878	1.09104	50023	54389230000	7
2015.12.17	00:00:00	1.09097	1.09138	1.08517	1.08518	18045	19817760000	7
2015.12.17	04:00:00	1.08518	1.08559	1.08318	1.08540	15431	19076980000	7
2015.12.17	08:00:00	1.08541	1.08778	1.08498	1.08548	30281	42609392000	7
2015.12.17	12:00:00	1.08549	1.08626	1.08311	1.08567	27470	39954945000	7
2015.12.17	16:00:00	1.08569	1.08706	1.08023	1.08192	41512	56954940000	7
2015.12.17	20:00:00	1.08179	1.08270	1.08029	1.08245	17800	23584016000	7
2015.12.18	00:00:00	1.08242	1.08455	1.08236	1.08333	11149	11705545000	7
2015.12.18	04:00:00	1.08333	1.08536	1.08278	1.08511	22838	25349510000	7
2015.12.18	08:00:00	1.08511	1.08681	1.08047	1.08233	35419	45326626000	7
2015.12.18	12:00:00	1.08233	1.08463	1.08149	1.08164	31026	43631576000	7
2015.12.18	16:00:00	1.08163	1.08632	1.08083	1.08364	37729	53501678000	7
2015.12.18	20:00:00	1.08369	1.08742	1.08327	1.08613	18383	22349136000	7
2015.12.21	00:00:00	1.08511	1.08828	1.08457	1.08714	12801	12123465000	7
2015.12.21	04:00:00	1.08714	1.08745	1.08638	1.08732	9047	9286312000	7
2015.12.21	08:00:00	1.08731	1.08829	1.08503	1.08535	25610	31826334000	7
2015.12.21	12:00:00	1.08539	1.08971	1.08477	1.08963	27354	38682180000	7
2015.12.21	16:00:00	1.08962	1.09387	1.08827	1.09111	38985	55361861000	7
2015.12.21	20:00:00	1.09111	1.09293	1.09095	1.09139	14142	18324163000	7
2015.12.22	00:00:00	1.09133	1.09185	1.09055	1.09182	11192	11653529000	7
2015.12.22	04:00:00	1.09182	1.09227	1.09092	1.09095	9521	11970037000	7
2015.12.22	08:00:00	1.09097	1.09437	1.09021	1.09347	24498	32447517000	7
2015.12.22	12:00:00	1.09347	1.09605	1.09259	1.09556	27586	37458915000	7
2015.12.22	16:00:00	1.09556	1.09839	1.09481	1.09702	34527	47525578000	7
2015.12.22	20:00:00	1.09702	1.09705	1.09462	1.09568	13033	18406728000	7
2015.12.23	00:00:00	1.09506	1.09568	1.09407	1.09424	10244	9675254000	7
2015.12.23	04:00:00	1.09423	1.09477	1.09326	1.09399	6100	5947744000	7
2015.12.23	08:00:00	1.09399	1.09420	1.09143	1.09220	21409	28244376000	7
2015.12.23	12:00:00	1.09219	1.09343	1.08991	1.09005	22972	30901496000	7
2015.12.23	16:00:00	1.09006	1.09132	1.08696	1.08814	28362	38631083000	7
2015.12.23	20:00:00	1.08814	1.09239	1.08795	1.09099	15408	17119825000	7
2015.12.24	00:00:00	1.09087	1.09209	1.09023	1.09160	9540	8289757000	7
2015.12.24	04:00:00	1.09160	1.09413	1.09159	1.09365	8450	8721011000	7
2015.12.24	08:00:00	1.09365	1.09673	1.09290	1.09594	14648	19759194000	7
2015.12.24	12:00:00	1.09595	1.09644	1.09318	1.09423	14986	18432819000	3
2015.12.24	16:00:00	1.09423	1.09619	1.09347	1.09542	13678	14940322000	5
2015.12.28	00:00:00	1.09441	1.09744	1.09441	1.09699	8785	8309181000	7
2015.12.28	04:00:00	1.09699	1.09782	1.09687	1.09743	6653	6625278000	7
2015.12.28	08:00:00	1.09743	1.09815	1.09556	1.09790	14249	15988220000	7
2015.12.28	12:00:00	1.09789	1.09922	1.09598	1.09743	17497	23988269000	7
2015.12.28	16:00:00	1.09744	1.09878	1.09580	1.09749	22346	26173717000	7
2015.12.28	20:00:00	1.09749	1.09799	1.09680	1.09681	9785	9886892000	7
2015.12.29	00:00:00	1.09641	1.09824	1.09619	1.09810	8738	9134570000	7
2015.12.29	04:00:00	1.09810	1.09822	1.09700	1.09733	5505	5653450000	7
2015.12.29	08:00:00	1.09734	1.09914	1.09598	1.09787	18071	22603993000	7
2015.12.29	12:00:00	1.09787	1.09802	1.09090	1.09221	21722	29267437000	7
2015.12.29	16:00:00	1.09225	1.09428	1.08988	1.09312	26647	32797356000	7
2015.12.29	20:00:00	1.09312	1.09414	1.09180	1.09180	12217	10935092000	7
2015.12.30	00:00:00	1.09214	1.09329	1.09187	1.09207	8300	8184924000	7
2015.12.30	04:00:00	1.09207	1.09357	1.09193	1.09292	5359	6061230000	7
2015.12.30	08:00:00	1.09295	1.09434	1.09261	1.09313	16962	21270954000	7
2015.12.30	12:00:00	1.09314	1.09354	1.09079	1.09339	22858	30208900000	7
2015.12.30	16:00:00	1.09343	1.09428	1.09014	1.09101	26026	33362950000	7
2015.12.30	20:00:00	1.09099	1.09369	1.09030	1.09312	14433	14145613000	7
2015.12.31	00:00:00	1.09303	1.09368	1.09215	1.09235	5615	5209922000	7
2015.12.31	04:00:00	1.09235	1.09348	1.09184	1.09256	5085	6372038000	7
2015.12.31	08:00:00	1.09256	1.09332	1.09143	1.09229	10336	13140351000	7
2015.12.31	12:00:00	1.09229	1.09247	1.08789	1.08872	19661	22089864000	7
2015.12.31	16:00:00	1.08872	1.09007	1.08526	1.08652	25845	31411796000	7
2015.12.31	20:00:00	1.08630	1.08633	1.08606	1.08609	194	472850000	16
2016.01.04	00:00:00	1.08696	1.08723	1.08270	1.08594	12736	12875934000	7
2016.01.04	04:00:00	1.08595	1.09046	1.08580	1.08970	17814	21177417000	7
2016.01.04	08:00:00	1.08970	1.09462	1.08814	1.09288	33922	42849439000	7
2016.01.04	12:00:00	1.09288	1.09355	1.08452	1.08543	32348	46083888000	7
2016.01.04	16:00:00	1.08544	1.08627	1.07808	1.08177	42781	55257769000	7
2016.01.04	20:00:00	1.08179	1.08369	1.08123	1.08319	18086	24793327000	7
2016.01.05	00:00:00	1.08274	1.08386	1.08177	1.08242	11879	13534616000	7
2016.01.05	04:00:00	1.08245	1.08342	1.08147	1.08309	10576	12691517000	7
2016.01.05	08:00:00	1.08309	1.08362	1.07725	1.07735	28888	37619541000	7
2016.01.05	12:00:00	1.07734	1.07847	1.07388	1.07417	31887	49294266000	7
2016.01.05	16:00:00	1.07417	1.07570	1.07104	1.07453	34494	51305353000	7
2016.01.05	20:00:00	1.07453	1.07548	1.07329	1.07463	14479	18719012000	7
2016.01.06	00:00:00	1.07464	1.07729	1.07389	1.07609	14206	15087493000	7
2016.01.06	04:00:00	1.07611	1.07702	1.07409	1.07446	14570	18177374000	7
2016.01.06	08:00:00	1.07445	1.07547	1.07187	1.07342	28426	37724157000	7
2016.01.06	12:00:00	1.07341	1.07596	1.07127	1.07389	31127	46904068000	7
2016.01.06	16:00:00	1.07389	1.07668	1.07326	1.07544	36104	53677844000	7
2016.01.06	20:00:00	1.07546	1.07992	1.07472	1.07796	24684	28033792000	7
2016.01.07	00:00:00	1.07789	1.08098	1.07734	1.08023	17453	18176453000	7
2016.01.07	04:00:00	1.08021	1.08292	1.07989	1.08269	15961	19722584000	7
2016.01.07	08:00:00	1.08269	1.08691	1.07707	1.08455	38160	47520235000	7
2016.01.07	12:00:00	1.08454	1.08743	1.08345	1.08583	35273	49196188000	7
2016.01.07	16:00:00	1.08582	1.08746	1.08257	1.08620	42449	62848509000	7
2016.01.07	20:00:00	1.08622	1.09399	1.08616	1.09287	28389	37589853000	7
2016.01.08	00:00:00	1.09243	1.09331	1.08713	1.08834	20416	20892813000	7
2016.01.08	04:00:00	1.08845	1.08903	1.08719	1.08777	14478	18267314000	7
2016.01.08	08:00:00	1.08777	1.08994	1.08545	1.08728	29901	42667907000	7
2016.01.08	12:00:00	1.08728	1.08770	1.08028	1.08420	34059	50417364000	7
2016.01.08	16:00:00	1.08404	1.09166	1.08335	1.08879	51964	66730931000	7
2016.01.08	20:00:00	1.08880	1.09299	1.08857	1.09245	21885	25964910000	7
2016.01.11	00:00:00	1.09171	1.09697	1.09171	1.09374	22916	21292992000	7
2016.01.11	04:00:00	1.09373	1.09376	1.09077	1.09178	12547	14749998000	5
2016.01.11	08:00:00	1.09178	1.09336	1.08719	1.08853	27092	39334073000	7
2016.01.11	12:00:00	1.08853	1.09098	1.08795	1.08809	29400	44341344000	7
2016.01.11	16:00:00	1.08808	1.08997	1.08476	1.08809	40365	57601004000	7
2016.01.11	20:00:00	1.08807	1.08985	1.08498	1.08581	21433	31205866000	7
2016.01.12	00:00:00	1.08568	1.08656	1.08410	1.08544	14688	15324669000	7
2016.01.12	04:00:00	1.08545	1.08845	1.08541	1.08754	14666	19574284000	7
2016.01.12	08:00:00	1.08753	1.08999	1.08542	1.08564	30944	40432387000	7
2016.01.12	12:00:00	1.08565	1.08605	1.08328	1.08514	32686	48995862000	7
2016.01.12	16:00:00	1.08511	1.08605	1.08193	1.08390	42609	62092854000	7
2016.01.12	20:00:00	1.08390	1.08773	1.08302	1.08570	23705	32327655000	7
2016.01.13	00:00:00	1.08579	1.08593	1.08197	1.08241	16340	19325817000	7
2016.01.13	04:00:00	1.08240	1.08347	1.08109	1.08292	18757	25076115000	7
2016.01.13	08:00:00	1.08292	1.08377	1.08050	1.08192	31509	43464032000	7
2016.01.13	12:00:00	1.08192	1.08314	1.08046	1.08306	29884	48547215000	7
2016.01.13	16:00:00	1.08307	1.08821	1.08238	1.08499	41411	65143856000	7
2016.01.13	20:00:00	1.08502	1.08870	1.08442	1.08757	27345	37224160000	7
2016.01.14	00:00:00	1.08739	1.08952	1.08732	1.08804	19457	21747658000	7
2016.01.14	04:00:00	1.08805	1.08967	1.08755	1.08785	14467	20005309000	7
2016.01.14	08:00:00	1.08784	1.09365	1.08539	1.09019	35999	51606168000	7
2016.01.14	12:00:00	1.09018	1.09429	1.08821	1.08949	42691	62981225000	7
2016.01.14	16:00:00	1.08949	1.09174	1.08342	1.08611	47345	72566555000	7
2016.01.14	20:00:00	1.08610	1.08696	1.08463	1.08634	21048	32352450000	7
2016.01.15	00:00:00	1.08647	1.08788	1.08543	1.08721	14999	17360925000	7
2016.01.15	04:00:00	1.08723	1.08892	1.08682	1.08783	16650	21066474000	7
2016.01.15	08:00:00	1.08784	1.09174	1.08606	1.09049	35576	49620303000	7
2016.01.15	12:00:00	1.09049	1.09844	1.08897	1.09568	38931	59692105000	7
2016.01.15	16:00:00	1.09568	1.09830	1.09297	1.09511	51820	73954692000	7
2016.01.15	20:00:00	1.09511	1.09611	1.09050	1.09132	26592	36023290000	7
2016.01.18	00:00:00	1.09206	1.09273	1.08936	1.08982	19185	20504633000	7
2016.01.18	04:00:00	1.08982	1.09085	1.08867	1.08958	17418	22761884000	7
2016.01.18	08:00:00	1.08960	1.09090	1.08740	1.08992	34274	46831107000	7
2016.01.18	12:00:00	1.08991	1.09042	1.08852	1.08933	28904	40667094000	7
2016.01.18	16:00:00	1.08933	1.09004	1.08684	1.08913	22449	33545334000	7
2016.01.18	20:00:00	1.08913	1.08990	1.08859	1.08941	6334	8350692000	7
2016.01.19	00:00:00	1.08894	1.08969	1.08807	1.08864	11991	13417332000	7
2016.01.19	04:00:00	1.08869	1.09047	1.08789	1.08833	17750	23479194000	7
2016.01.19	08:00:00	1.08832	1.08887	1.08591	1.08720	31242	44991780000	7
2016.01.19	12:00:00	1.08719	1.08831	1.08596	1.08659	33144	51427162000	7
2016.01.19	16:00:00	1.08659	1.09314	1.08638	1.09270	44153	66764391000	7
2016.01.19	20:00:00	1.09260	1.09389	1.09048	1.09065	24836	35691592000	7
2016.01.20	00:00:00	1.09051	1.09331	1.09044	1.09234	16232	17597319000	7
2016.01.20	04:00:00	1.09238	1.09602	1.09197	1.09486	19545	22766164000	7
2016.01.20	08:00:00	1.09486	1.09757	1.09167	1.09233	40191	61881330000	7
2016.01.20	12:00:00	1.09232	1.09380	1.08914	1.09174	39283	62948877000	7
2016.01.20	16:00:00	1.09172	1.09360	1.08878	1.09223	48298	83530233000	7
2016.01.20	20:00:00	1.09222	1.09259	1.08769	1.08883	29235	48311007000	7
2016.01.21	00:00:00	1.08876	1.08944	1.08667	1.08706	21520	26572808000	7
2016.01.21	04:00:00	1.08706	1.08981	1.08691	1.08974	20437	29913911000	7
2016.01.21	08:00:00	1.08974	1.09208	1.08851	1.08903	38036	57170387000	7
2016.01.21	12:00:00	1.08903	1.09200	1.07770	1.07910	41680	59370591000	7
2016.01.21	16:00:00	1.07910	1.08472	1.07795	1.08438	54434	84196949000	7
